ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2598	"ENSMUSG00000022579"	"Gpihbp1"	chr15	+	75597030	75597629	75597030	75597153	75597512	75597629
2599	"ENSMUSG00000036555"	"Iqce"	chr5	-	140674336	140677506	140674336	140674360	140677415	140677506
2600	"ENSMUSG00000039623"	"Ap5z1"	chr5	+	142470393	142472384	142470393	142470556	142472202	142472384
2601	"ENSMUSG00000029580"	"Actb"	chr5	-	142905236	142905476	142905236	142905278	142905428	142905476
2602	"ENSMUSG00000039244"	"E130309D02Rik"	chr5	-	143311710	143314399	143311710	143311876	143314177	143314399
2603	"ENSMUSG00000051306"	"Usp42"	chr5	-	143714601	143716671	143714601	143716080	143716576	143716671
2604	"ENSMUSG00000038780"	"Smurf1"	chr5	-	144880624	144881819	144880624	144880700	144881617	144881819
2605	"ENSMUSG00000038780"	"Smurf1"	chr5	-	144880624	144881819	144880624	144880709	144881617	144881819
2606	"ENSMUSG00000016503"	"Gtf3a"	chr5	+	146953226	146954077	146953226	146953307	146953847	146954077
2607	"ENSMUSG00000049676"	"Catsperg1"	chr7	-	29184678	29185090	29184678	29184768	29184994	29185090
2608	"ENSMUSG00000049676"	"Catsperg1"	chr7	-	29185187	29185593	29185187	29185251	29185436	29185593
2609	"ENSMUSG00000049676"	"Catsperg1"	chr7	-	29189946	29190789	29189946	29190027	29190212	29190789
2610	"ENSMUSG00000049676"	"Catsperg1"	chr7	-	29190212	29190635	29190212	29190331	29190436	29190635
2611	"ENSMUSG00000049676"	"Catsperg1"	chr7	-	29190212	29190789	29190212	29190635	29190726	29190789
2612	"ENSMUSG00000049676"	"Catsperg1"	chr7	-	29198112	29198408	29198112	29198220	29198348	29198408
2613	"ENSMUSG00000020831"	"0610010K14Rik"	chr11	-	70235205	70235800	70235205	70235464	70235695	70235800
2614	"ENSMUSG00000029647"	"Pan3"	chr5	+	147545605	147548496	147545605	147545735	147546364	147548496
2615	"ENSMUSG00000027366"	"Sppl2a"	chr2	-	126919638	126920414	126919638	126919740	126920317	126920414
2616	"ENSMUSG00000001687"	"Ubl3"	chr5	-	148552156	148552789	148552156	148552587	148552637	148552789
2617	"ENSMUSG00000041560"	"Gltscr2"	chr7	-	15937837	15938230	15937837	15937889	15938173	15938230
2618	"ENSMUSG00000041264"	"Uspl1"	chr5	+	149213351	149215434	149213351	149213522	149214022	149215434
2619	"ENSMUSG00000034127"	"Tspan8"	chr10	+	115817283	115817660	115817283	115817350	115817492	115817660
2620	"ENSMUSG00000034127"	"Tspan8"	chr10	+	115817283	115817660	115817283	115817386	115817492	115817660
2621	"ENSMUSG00000042447"	"Mios"	chr6	+	8233049	8234361	8233049	8233254	8234231	8234361
2622	"ENSMUSG00000032815"	"Fanca"	chr8	-	123313020	123313373	123313020	123313116	123313239	123313373
2623	"ENSMUSG00000029670"	"Ing3"	chr6	+	21969277	21970107	21969277	21969435	21969913	21970107
2624	"ENSMUSG00000039629"	"Strip2"	chr6	+	29931119	29931829	29931119	29931355	29931763	29931829
2625	"ENSMUSG00000029775"	"Klhdc10"	chr6	+	30447940	30449630	30447940	30447988	30449490	30449630
2626	"ENSMUSG00000052142"	"Rasal3"	chr17	-	32392045	32392788	32392045	32392203	32392397	32392788
2627	"ENSMUSG00000052142"	"Rasal3"	chr17	-	32403055	32403581	32403055	32403399	32403520	32403581
2628	"ENSMUSG00000018999"	"Slc35b4"	chr6	-	34163588	34166423	34163588	34163670	34166373	34166423
2629	"ENSMUSG00000037845"	"Fdxacb1"	chr9	+	50770109	50770790	50770109	50770313	50770631	50770790
2630	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6048454	6048743	6048454	6048607	6048694	6048743
2631	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6050521	6051310	6050521	6050685	6051154	6051310
2632	"ENSMUSG00000033542"	"Arhgef5"	chr6	+	43283892	43285429	43283892	43284054	43285358	43285429
2633	"ENSMUSG00000029687"	"Ezh2"	chr6	-	47540676	47542406	47540676	47540855	47542365	47542406
2634	"ENSMUSG00000029811"	"Aoc1"	chr6	+	48904985	48906776	48904985	48905090	48905187	48906776
2635	"ENSMUSG00000037470"	"Uggt1"	chr1	-	36162204	36163410	36162204	36162363	36163220	36163410
2636	"ENSMUSG00000020745"	"Pafah1b1"	chr11	-	74673948	74679614	74673948	74677742	74679457	74679614
2637	"ENSMUSG00000020745"	"Pafah1b1"	chr11	-	74684405	74686064	74684405	74684508	74685895	74686064
2638	"ENSMUSG00000029844"	"Hoxa1"	chr6	-	52157566	52158317	52157566	52157661	52157864	52158317
2639	"ENSMUSG00000007458"	"M6pr"	chr6	+	122313258	122315166	122313258	122313425	122315056	122315166
2640	"ENSMUSG00000038194"	"Lhb"	chr7	+	45419709	45421382	45419709	45419828	45420042	45421382
2641	"ENSMUSG00000038194"	"Lhb"	chr7	+	45419709	45421382	45419709	45419828	45421314	45421382
2642	"ENSMUSG00000039013"	"Siglecf"	chr7	+	43351523	43352009	43351523	43351584	43351646	43352009
2643	"ENSMUSG00000000134"	"Tfe3"	chrX	+	7766554	7767684	7766554	7766855	7767438	7767684
2644	"ENSMUSG00000000134"	"Tfe3"	chrX	+	7769429	7770830	7769429	7769547	7770773	7770830
2645	"ENSMUSG00000000134"	"Tfe3"	chrX	+	7770994	7772596	7770994	7771070	7772448	7772596
2646	"ENSMUSG00000000134"	"Tfe3"	chrX	+	7772448	7775201	7772448	7772596	7773493	7775201
2647	"ENSMUSG00000023393"	"Slc17a9"	chr2	+	180731879	180732572	180731879	180732007	180732432	180732572
2648	"ENSMUSG00000023393"	"Slc17a9"	chr2	+	180731879	180732572	180731879	180732077	180732432	180732572
2649	"ENSMUSG00000018068"	"Ints2"	chr11	-	86242912	86244629	86242912	86243038	86244402	86244629
2650	"ENSMUSG00000033581"	"Igf2bp2"	chr16	-	22063581	22065167	22063581	22063713	22065092	22065167
2651	"ENSMUSG00000053553"	"3110082I17Rik"	chr5	-	139359738	139361388	139359738	139360730	139361306	139361388
2652	"ENSMUSG00000089832"	"Shkbp1"	chr7	-	27355400	27355626	27355400	27355446	27355572	27355626
2653	"ENSMUSG00000056370"	"Sftpb"	chr6	+	72309755	72309940	72309755	72309800	72309804	72309940
2654	"ENSMUSG00000073002"	"Vamp5"	chr6	-	72368048	72369470	72368048	72369179	72369289	72369470
2655	"ENSMUSG00000056737"	"Capg"	chr6	+	72555476	72555905	72555476	72555649	72555750	72555905
2656	"ENSMUSG00000068329"	"Htra2"	chr6	-	83052697	83053070	83052697	83052726	83053000	83053070
2657	"ENSMUSG00000068329"	"Htra2"	chr6	-	83052697	83053070	83052697	83052803	83053000	83053070
2658	"ENSMUSG00000068329"	"Htra2"	chr6	-	83052697	83053070	83052697	83052726	83053037	83053070
2659	"ENSMUSG00000068329"	"Htra2"	chr6	-	83052697	83053070	83052697	83052803	83053037	83053070
2660	"ENSMUSG00000026121"	"Sema4c"	chr1	-	36551725	36552149	36551725	36551838	36551926	36552149
2661	"ENSMUSG00000030035"	"Wbp1"	chr6	-	83119044	83120044	83119044	83119720	83119867	83120044
2662	"ENSMUSG00000030035"	"Wbp1"	chr6	-	83120184	83120873	83120184	83120287	83120771	83120873
2663	"ENSMUSG00000030032"	"Wdr54"	chr6	-	83153516	83154975	83153516	83153617	83154921	83154975
2664	"ENSMUSG00000030032"	"Wdr54"	chr6	-	83156174	83156397	83156174	83156245	83156319	83156397
2665	"ENSMUSG00000034744"	"Nagk"	chr6	+	83796906	83797275	83796906	83796991	83797176	83797275
2666	"ENSMUSG00000033769"	"Exoc6b"	chr6	-	84854700	84855546	84854700	84854798	84855474	84855546
2667	"ENSMUSG00000033769"	"Exoc6b"	chr6	-	85003047	85003285	85003047	85003093	85003194	85003285
2668	"ENSMUSG00000033735"	"Spr"	chr6	-	85136822	85137113	85136822	85136931	85137060	85137113
2669	"ENSMUSG00000068299"	"1700019G17Rik"	chr6	-	85899050	85901613	85899050	85899270	85901191	85901613
2670	"ENSMUSG00000071337"	"Tia1"	chr6	+	86418877	86420411	86418877	86418932	86420323	86420411
2671	"ENSMUSG00000071337"	"Tia1"	chr6	+	86423605	86424420	86423605	86423671	86424344	86424420
2672	"ENSMUSG00000030057"	"Cnbp"	chr6	-	87845121	87845557	87845121	87845320	87845464	87845557
2673	"ENSMUSG00000030057"	"Cnbp"	chr6	-	87845121	87845557	87845121	87845323	87845464	87845557
2674	"ENSMUSG00000030057"	"Cnbp"	chr6	-	87845121	87845793	87845121	87845557	87845676	87845793
2675	"ENSMUSG00000018796"	"Acsl1"	chr8	+	46511359	46513390	46511359	46511461	46513290	46513390
2676	"ENSMUSG00000002871"	"Tpra1"	chr6	+	88910150	88910401	88910150	88910261	88910340	88910401
2677	"ENSMUSG00000030263"	"Lrmp"	chr6	+	145137459	145138086	145137459	145137607	145138045	145138086
2678	"ENSMUSG00000030263"	"Lrmp"	chr6	+	145147635	145147844	145147635	145147682	145147779	145147844
2679	"ENSMUSG00000030263"	"Lrmp"	chr6	+	145171503	145171704	145171503	145171566	145171654	145171704
2680	"ENSMUSG00000004264"	"Phb2"	chr6	+	124713983	124714959	124713983	124714168	124714829	124714959
2681	"ENSMUSG00000004264"	"Phb2"	chr6	+	124715953	124716430	124715953	124716030	124716424	124716430
2682	"ENSMUSG00000034083"	"Ccdc174"	chr6	+	91885347	91888250	91885347	91885406	91888069	91888250
2683	"ENSMUSG00000022613"	"Miox"	chr15	+	89335487	89335907	89335487	89335650	89335810	89335907
2684	"ENSMUSG00000022613"	"Miox"	chr15	+	89335487	89335907	89335487	89335650	89335839	89335907
2685	"ENSMUSG00000030409"	"Dmpk"	chr7	+	19088000	19088264	19088000	19088100	19088187	19088264
2686	"ENSMUSG00000030409"	"Dmpk"	chr7	+	19088000	19088264	19088000	19088109	19088187	19088264
2687	"ENSMUSG00000030409"	"Dmpk"	chr7	+	19091938	19092254	19091938	19092036	19092207	19092254
2688	"ENSMUSG00000048930"	"Tada3"	chr6	-	113376891	113377739	113376891	113376945	113377315	113377739
2689	"ENSMUSG00000051169"	"Rpusd3"	chr6	-	113417140	113417411	113417140	113417225	113417303	113417411
2690	"ENSMUSG00000028973"	"Abcb8"	chr5	+	24405814	24406254	24405814	24405848	24406117	24406254
2691	"ENSMUSG00000000441"	"Raf1"	chr6	-	115620208	115621862	115620208	115620327	115621815	115621862
2692	"ENSMUSG00000019194"	"Scn1b"	chr7	-	31116523	31117295	31116523	31117136	31117223	31117295
2693	"ENSMUSG00000030323"	"Ift122"	chr6	+	115913871	115916047	115913871	115913974	115915731	115916047
2694	"ENSMUSG00000030323"	"Ift122"	chr6	+	115913871	115916047	115913871	115913974	115915906	115916047
2695	"ENSMUSG00000041477"	"Dcp1b"	chr6	+	119214769	119217979	119214769	119215606	119217802	119217979
2696	"ENSMUSG00000041477"	"Dcp1b"	chr6	+	119214769	119217979	119214769	119215606	119217901	119217979
2697	"ENSMUSG00000055003"	"Lrtm2"	chr6	-	119323648	119324408	119323648	119323777	119324200	119324408
2698	"ENSMUSG00000030166"	"Rad52"	chr6	+	119918586	119919077	119918586	119918786	119918925	119919077
2699	"ENSMUSG00000031505"	"Carkd"	chr8	+	11509321	11509557	11509321	11509372	11509452	11509557
2700	"ENSMUSG00000059908"	"Mug1"	chr6	+	121875429	121875937	121875429	121875556	121875815	121875937
2701	"ENSMUSG00000033545"	"Znrf1"	chr8	+	111621595	111626030	111621595	111621687	111622798	111626030
2702	"ENSMUSG00000040652"	"Oaz2"	chr9	+	65686195	65686353	65686195	65686268	65686272	65686353
2703	"ENSMUSG00000040652"	"Oaz2"	chr9	+	65686195	65686353	65686195	65686271	65686272	65686353
2704	"ENSMUSG00000004268"	"Emg1"	chr6	-	124704938	124705216	124704938	124705088	124705157	124705216
2705	"ENSMUSG00000004266"	"Ptpn6"	chr6	-	124720706	124721222	124720706	124720908	124721079	124721222
2706	"ENSMUSG00000038429"	"Usp5"	chr6	-	124816983	124817471	124816983	124817068	124817317	124817471
2707	"ENSMUSG00000023439"	"Gnb3"	chr6	-	124839366	124839750	124839366	124839405	124839663	124839750
2708	"ENSMUSG00000038346"	"Zfp384"	chr6	+	125024032	125024552	125024032	125024270	125024413	125024552
2709	"ENSMUSG00000038346"	"Zfp384"	chr6	+	125024032	125024552	125024032	125024270	125024504	125024552
2710	"ENSMUSG00000038346"	"Zfp384"	chr6	+	125024032	125025082	125024032	125024270	125024745	125025082
2711	"ENSMUSG00000038346"	"Zfp384"	chr6	+	125024032	125025082	125024032	125024552	125024745	125025082
2712	"ENSMUSG00000038346"	"Zfp384"	chr6	+	125024032	125025082	125024032	125024270	125024862	125025082
2713	"ENSMUSG00000091638"	"Vmn1r113"	chr7	+	20787284	20788208	20787284	20787923	20787953	20788208
2714	"ENSMUSG00000030365"	"Clec2i"	chr6	+	128892827	128893741	128892827	128892898	128893615	128893741
2715	"ENSMUSG00000030365"	"Clec2i"	chr6	+	128892827	128893741	128892827	128892910	128893615	128893741
2716	"ENSMUSG00000056919"	"Cep162"	chr9	-	87238353	87239933	87238353	87238384	87239814	87239933
2717	"ENSMUSG00000026659"	"Dusp12"	chr1	-	170880129	170881041	170880129	170880226	170880914	170881041
2718	"ENSMUSG00000029003"	"Mad2l2"	chr4	+	148140181	148140834	148140181	148140483	148140784	148140834
2719	"ENSMUSG00000020661"	"Dnmt3a"	chr12	+	3907605	3914443	3907605	3907786	3911275	3914443
2720	"ENSMUSG00000041698"	"Slco1a1"	chr6	-	141924335	141925750	141924335	141924500	141925528	141925750
2721	"ENSMUSG00000047767"	"Atg16l2"	chr7	-	101291486	101291999	101291486	101291592	101291714	101291999
2722	"ENSMUSG00000047767"	"Atg16l2"	chr7	-	101291486	101291999	101291486	101291592	101291878	101291999
2723	"ENSMUSG00000047767"	"Atg16l2"	chr7	-	101292107	101292424	101292107	101292179	101292353	101292424
2724	"ENSMUSG00000047767"	"Atg16l2"	chr7	-	101296507	101297008	101296507	101296573	101296756	101297008
2725	"ENSMUSG00000043541"	"Casc1"	chr6	-	145174833	145177500	145174833	145175324	145177332	145177500
2726	"ENSMUSG00000035674"	"Ndufa3"	chr7	+	3617616	3618140	3617616	3617691	3617902	3618140
2727	"ENSMUSG00000008373"	"Prpf31"	chr7	+	3634692	3636358	3634692	3634862	3636200	3636358
2728	"ENSMUSG00000045246"	"Kcng4"	chr8	-	119623853	119626419	119623853	119624041	119625638	119626419
2729	"ENSMUSG00000035632"	"Cnot3"	chr7	+	3655570	3656156	3655570	3655952	3656032	3656156
2730	"ENSMUSG00000035632"	"Cnot3"	chr7	+	3659380	3661100	3659380	3659506	3660727	3661100
2731	"ENSMUSG00000031985"	"Gnpat"	chr8	+	124886682	124886946	124886682	124886779	124886852	124886946
2732	"ENSMUSG00000035545"	"Leng8"	chr7	+	4144052	4144813	4144052	4144338	4144711	4144813
2733	"ENSMUSG00000006154"	"Eps8l1"	chr7	+	4477889	4478751	4477889	4477998	4478618	4478751
2734	"ENSMUSG00000019254"	"Ppp1r12c"	chr7	-	4483473	4483733	4483473	4483557	4483642	4483733
2735	"ENSMUSG00000019254"	"Ppp1r12c"	chr7	-	4484449	4484771	4484449	4484517	4484618	4484771
2736	"ENSMUSG00000032503"	"Arpp21"	chr9	-	112155417	112157798	112155417	112155516	112157689	112157798
2737	"ENSMUSG00000032503"	"Arpp21"	chr9	-	112187589	112187926	112187589	112187766	112187860	112187926
2738	"ENSMUSG00000078784"	"1810022K09Rik"	chr3	-	14606288	14607293	14606288	14606408	14607176	14607293
2739	"ENSMUSG00000047554"	"Tmem41b"	chr7	-	109985961	109986259	109985961	109986024	109986209	109986259
2740	"ENSMUSG00000056260"	"Lrif1"	chr3	+	106731662	106733142	106731662	106732614	106733115	106733142
2741	"ENSMUSG00000032182"	"Yipf2"	chr9	-	21588708	21589760	21588708	21589558	21589634	21589760
2742	"ENSMUSG00000032182"	"Yipf2"	chr9	-	21592527	21592831	21592527	21592588	21592726	21592831
2743	"ENSMUSG00000032182"	"Yipf2"	chr9	-	21592527	21592831	21592527	21592588	21592736	21592831
2744	"ENSMUSG00000060397"	"Zfp128"	chr7	+	12884642	12885118	12884642	12884769	12885022	12885118
2745	"ENSMUSG00000033961"	"Zfp446"	chr7	+	12981845	12983396	12981845	12981927	12982118	12983396
2746	"ENSMUSG00000005566"	"Trim28"	chr7	+	13027832	13028135	13027832	13027949	13028020	13028135
2747	"ENSMUSG00000005566"	"Trim28"	chr7	+	13029087	13029252	13029087	13029124	13029206	13029252
2748	"ENSMUSG00000029578"	"Wipi2"	chr5	+	142658191	142659162	142658191	142658288	142659064	142659162
2749	"ENSMUSG00000002763"	"Pex6"	chr17	+	46723673	46724027	46723673	46723735	46723918	46724027
2750	"ENSMUSG00000090231"	"Cfb"	chr17	-	34856879	34857136	34856879	34856929	34857003	34857136
2751	"ENSMUSG00000090231"	"Cfb"	chr17	-	34856879	34857136	34856879	34856945	34857003	34857136
2752	"ENSMUSG00000006024"	"Napa"	chr7	+	16113349	16113560	16113349	16113405	16113475	16113560
2753	"ENSMUSG00000001918"	"Slc1a5"	chr7	+	16795757	16796158	16795757	16795952	16796023	16796158
2754	"ENSMUSG00000020899"	"Pfas"	chr11	-	68992915	68993458	68992915	68993038	68993296	68993458
2755	"ENSMUSG00000005580"	"Adcy9"	chr16	-	4417852	4419588	4417852	4418972	4419195	4419588
2756	"ENSMUSG00000002043"	"Trappc6a"	chr7	+	19514421	19515090	19514421	19514539	19515006	19515090
2757	"ENSMUSG00000002043"	"Trappc6a"	chr7	+	19514421	19515090	19514421	19514539	19515024	19515090
2758	"ENSMUSG00000002984"	"Tomm40"	chr7	-	19703065	19703391	19703065	19703142	19703268	19703391
2759	"ENSMUSG00000053552"	"Ebf4"	chr2	+	130361828	130362161	130361828	130361894	130361989	130362161
2760	"ENSMUSG00000026469"	"Xpr1"	chr1	-	155330337	155332386	155330337	155330487	155332162	155332386
2761	"ENSMUSG00000011350"	"Gm5893"	chr7	+	24822073	24822430	24822073	24822251	24822339	24822430
2762	"ENSMUSG00000011350"	"Gm5893"	chr7	+	24838276	24838495	24838276	24838328	24838447	24838495
2763	"ENSMUSG00000071172"	"Srsf3"	chr17	+	29038489	29041293	29038489	29038624	29041206	29041293
2764	"ENSMUSG00000005442"	"Cic"	chr7	+	25293167	25294145	25293167	25293220	25293811	25294145
2765	"ENSMUSG00000032609"	"Klhdc8b"	chr9	-	108448825	108449291	108448825	108448927	108449066	108449291
2766	"ENSMUSG00000007880"	"Arid1a"	chr4	-	133695571	133696156	133695571	133695661	133695915	133696156
2767	"ENSMUSG00000040703"	"Cyp2s1"	chr7	-	25802474	25804057	25802474	25803759	25803915	25804057
2768	"ENSMUSG00000040599"	"Mis12"	chr11	+	71019610	71020189	71019610	71019723	71020005	71020189
2769	"ENSMUSG00000020477"	"Mrps24"	chr11	-	5707297	5707555	5707297	5707409	5707486	5707555
2770	"ENSMUSG00000049643"	"2310022A10Rik"	chr7	+	27580336	27582099	27580336	27580691	27581350	27582099
2771	"ENSMUSG00000030603"	"Psmc4"	chr7	-	28042338	28042726	28042338	28042507	28042649	28042726
2772	"ENSMUSG00000037563"	"Rps16"	chr7	+	28352176	28352410	28352176	28352273	28352362	28352410
2773	"ENSMUSG00000015149"	"Sirt2"	chr7	+	28785663	28785882	28785663	28785719	28785805	28785882
2774	"ENSMUSG00000015165"	"Hnrnpl"	chr7	+	28818460	28818924	28818460	28818532	28818643	28818924
2775	"ENSMUSG00000053964"	"Lgals4"	chr7	+	28840580	28840952	28840580	28840610	28840863	28840952
2776	"ENSMUSG00000053964"	"Lgals4"	chr7	+	28840580	28840952	28840580	28840691	28840863	28840952
2777	"ENSMUSG00000037239"	"Spred3"	chr7	-	29166526	29167973	29166526	29166695	29167792	29167973
2778	"ENSMUSG00000016933"	"Plcg1"	chr2	+	160761079	160761466	160761079	160761194	160761304	160761466
2779	"ENSMUSG00000030584"	"Dpf1"	chr7	+	29314138	29314402	29314138	29314189	29314282	29314402
2780	"ENSMUSG00000078762"	"Haus5"	chr7	-	30659062	30659413	30659062	30659126	30659288	30659413
2781	"ENSMUSG00000020877"	"Scrn2"	chr11	+	97032754	97033229	97032754	97032970	97033063	97033229
2782	"ENSMUSG00000036634"	"Mag"	chr7	-	30908975	30909272	30908975	30909093	30909219	30909272
2783	"ENSMUSG00000036634"	"Mag"	chr7	-	30911400	30911963	30911400	30911769	30911890	30911963
2784	"ENSMUSG00000036560"	"Lgi4"	chr7	+	31063103	31063356	31063103	31063175	31063284	31063356
2785	"ENSMUSG00000001249"	"Hpn"	chr7	-	31103153	31103423	31103153	31103194	31103300	31103423
2786	"ENSMUSG00000038056"	"Kmt2c"	chr5	-	25275899	25276256	25275899	25275973	25276139	25276256
2787	"ENSMUSG00000030493"	"C230052I12Rik"	chr7	-	35394974	35395376	35394974	35395127	35395236	35395376
2788	"ENSMUSG00000002068"	"Ccne1"	chr7	-	38106278	38106683	38106278	38106347	38106595	38106683
2789	"ENSMUSG00000058427"	"Cxcl2"	chr5	+	90904356	90905938	90904356	90904440	90905188	90905938
2790	"ENSMUSG00000100600"	"A230077H06Rik"	chr7	-	40874937	40875738	40874937	40875121	40875604	40875738
2791	"ENSMUSG00000038520"	"Tbc1d17"	chr7	-	44841982	44842300	44841982	44842099	44842185	44842300
2792	"ENSMUSG00000038520"	"Tbc1d17"	chr7	-	44841982	44842300	44841982	44842099	44842202	44842300
2793	"ENSMUSG00000038520"	"Tbc1d17"	chr7	-	44842815	44843111	44842815	44842916	44842994	44843111
2794	"ENSMUSG00000030468"	"Siglecg"	chr7	+	43409242	43410556	43409242	43409521	43410508	43410556
2795	"ENSMUSG00000030468"	"Siglecg"	chr7	+	43409242	43411461	43409242	43411206	43411413	43411461
2796	"ENSMUSG00000030468"	"Siglecg"	chr7	+	43411561	43412174	43411561	43411819	43411889	43412174
2797	"ENSMUSG00000036892"	"Prodh2"	chr7	+	30493931	30494350	30493931	30494128	30494211	30494350
2798	"ENSMUSG00000036892"	"Prodh2"	chr7	+	30493931	30494350	30493931	30494128	30494294	30494350
2799	"ENSMUSG00000036892"	"Prodh2"	chr7	+	30493931	30494350	30493931	30494128	30494298	30494350
2800	"ENSMUSG00000038695"	"Josd2"	chr7	+	44470858	44471307	44470858	44470987	44471233	44471307
2801	"ENSMUSG00000011096"	"Akt1s1"	chr7	+	44853779	44854108	44853779	44853857	44853938	44854108
2802	"ENSMUSG00000037740"	"Mrps26"	chr2	+	130564080	130564431	130564080	130564227	130564307	130564431
2803	"ENSMUSG00000003273"	"Car11"	chr7	+	45702832	45703134	45702832	45702928	45703061	45703134
2804	"ENSMUSG00000059070"	"Rpl18"	chr7	+	45719528	45720018	45719528	45719636	45719919	45720018
2805	"ENSMUSG00000030981"	"Mmp21"	chr7	-	133678545	133680061	133678545	133679077	133679884	133680061
