ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
7783	"ENSMUSG00000030766"	"Arhgap17"	chr7	-	123283776	123283825	123285419	123285467	123279149	123280116	123286497	123287013
7784	"ENSMUSG00000030766"	"Arhgap17"	chr7	-	123327238	123327343	123331225	123331265	123323612	123323686	123369753	123369915
7785	"ENSMUSG00000030750"	"Nsmce1"	chr7	-	125472107	125472229	125486337	125486484	125471874	125471952	125491412	125491596
7786	"ENSMUSG00000032743"	"D430042O09Rik"	chr7	+	125728308	125728364	125752972	125753049	125707914	125707948	125760300	125760470
7787	"ENSMUSG00000032743"	"D430042O09Rik"	chr7	+	125752972	125753049	125760300	125760470	125707914	125707948	125761751	125761832
7788	"ENSMUSG00000032743"	"D430042O09Rik"	chr7	+	125752972	125753049	125760300	125760470	125728308	125728364	125761751	125761849
7789	"ENSMUSG00000032743"	"D430042O09Rik"	chr7	+	125816578	125816681	125819967	125820183	125814780	125814887	125829728	125829866
7790	"ENSMUSG00000032743"	"D430042O09Rik"	chr7	+	125819967	125820183	125829728	125829866	125816578	125816681	125842579	125843453
7791	"ENSMUSG00000032743"	"D430042O09Rik"	chr7	+	125851936	125852145	125854559	125854638	125850298	125851003	125860527	125860705
7792	"ENSMUSG00000046182"	"Gsg1l"	chr7	-	125910163	125910331	125923422	125923534	125891659	125891730	125958434	125958587
7793	"ENSMUSG00000046182"	"Gsg1l"	chr7	-	125923422	125923534	125958434	125958587	125910163	125910331	126020623	126020671
7794	"ENSMUSG00000046182"	"Gsg1l"	chr7	-	125958434	125958587	126020623	126020671	125923422	125923534	126081859	126082411
7795	"ENSMUSG00000000131"	"Xpo6"	chr7	-	126115807	126115952	126120356	126120449	126113656	126113803	126124371	126124531
7796	"ENSMUSG00000000131"	"Xpo6"	chr7	-	126149233	126149360	126152825	126153279	126140564	126140674	126156723	126156801
7797	"ENSMUSG00000000131"	"Xpo6"	chr7	-	126149503	126149537	126151223	126153279	126149233	126149360	126156723	126156801
7798	"ENSMUSG00000000131"	"Xpo6"	chr7	-	126149503	126149537	126152825	126153279	126149233	126149360	126156723	126156801
7799	"ENSMUSG00000040640"	"Erc2"	chr14	+	27652686	27653483	27776825	27777242	27622441	27622614	27876586	27876661
7800	"ENSMUSG00000040640"	"Erc2"	chr14	+	27776825	27777242	27876586	27876661	27652686	27653483	27898565	27898721
7801	"ENSMUSG00000040640"	"Erc2"	chr14	+	27876586	27876661	27898565	27898721	27776825	27777242	27912812	27912980
7802	"ENSMUSG00000040640"	"Erc2"	chr14	+	27898565	27898721	27912812	27912980	27876586	27876661	27966395	27966563
7803	"ENSMUSG00000040640"	"Erc2"	chr14	+	27912812	27912980	27966395	27966563	27898565	27898721	28011635	28011773
7804	"ENSMUSG00000040640"	"Erc2"	chr14	+	27966395	27966563	28011635	28011773	27912812	27912980	28021961	28022102
7805	"ENSMUSG00000040640"	"Erc2"	chr14	+	28040342	28040536	28080131	28080267	28025032	28025173	28141220	28141381
7806	"ENSMUSG00000040640"	"Erc2"	chr14	+	28040342	28040536	28141220	28141381	28025032	28025173	28271577	28271725
7807	"ENSMUSG00000030714"	"Ccdc101"	chr7	+	126661051	126661148	126663928	126664004	126649308	126649477	126664915	126664988
7808	"ENSMUSG00000030714"	"Ccdc101"	chr7	+	126662565	126662651	126663027	126663052	126661051	126661148	126663928	126664004
7809	"ENSMUSG00000030714"	"Ccdc101"	chr7	+	126663928	126664004	126664915	126664988	126661051	126661148	126670629	126670694
7810	"ENSMUSG00000030714"	"Ccdc101"	chr7	+	126663928	126664004	126670629	126670694	126661051	126661148	126671537	126671667
7811	"ENSMUSG00000030714"	"Ccdc101"	chr7	+	126664915	126664988	126670629	126670694	126663928	126664004	126671537	126671667
7812	"ENSMUSG00000030714"	"Ccdc101"	chr7	+	126664915	126664988	126671537	126671667	126663928	126664004	126671733	126671880
7813	"ENSMUSG00000030714"	"Ccdc101"	chr7	+	126664915	126664988	126671733	126671880	126663928	126664004	126672037	126672073
7814	"ENSMUSG00000030707"	"Coro1a"	chr7	-	126702005	126702128	126702975	126703195	126701789	126701919	126704651	126704754
7815	"ENSMUSG00000030707"	"Coro1a"	chr7	-	126702005	126702128	126702975	126703174	126701789	126701919	126704651	126704816
7816	"ENSMUSG00000030697"	"Ppp4c"	chr7	-	126787436	126787610	126788116	126788218	126787219	126787346	126788383	126788434
7817	"ENSMUSG00000058966"	"Fam57b"	chr7	+	126817188	126817311	126818293	126818393	126816884	126817001	126819823	126819954
7818	"ENSMUSG00000058966"	"Fam57b"	chr7	+	126817188	126817311	126819823	126819954	126816884	126817001	126825010	126825094
7819	"ENSMUSG00000058966"	"Fam57b"	chr7	+	126825010	126825094	126827465	126827700	126823302	126824212	126828800	126828896
7820	"ENSMUSG00000078812"	"Eif5a"	chr11	-	69919150	69919336	69920340	69920434	69917916	69918021	69920800	69920940
7821	"ENSMUSG00000078812"	"Eif5a"	chr11	-	69919150	69919336	69920340	69920434	69917916	69918021	69921162	69921386
7822	"ENSMUSG00000078812"	"Eif5a"	chr11	-	69919448	69919478	69920340	69920434	69919150	69919336	69921162	69921386
7823	"ENSMUSG00000060538"	"Tmem219"	chr7	-	126896748	126896938	126897025	126897224	126891602	126891832	126898796	126898923
7824	"ENSMUSG00000060538"	"Tmem219"	chr7	-	126896748	126896938	126897025	126897227	126891602	126891832	126898796	126898923
7825	"ENSMUSG00000030683"	"Sez6l2"	chr7	+	126951999	126952131	126952953	126953073	126950965	126951116	126953384	126953524
7826	"ENSMUSG00000042492"	"Tbc1d10b"	chr7	-	127200094	127200160	127200284	127200399	127199732	127199922	127203171	127203278
7827	"ENSMUSG00000030806"	"Stx1b"	chr7	-	127814912	127814987	127815063	127815163	127811162	127811236	127815345	127815420
7828	"ENSMUSG00000031068"	"Glrx3"	chr7	+	137444978	137445087	137464097	137464137	137437647	137437771	137464414	137464507
7829	"ENSMUSG00000006527"	"Sfmbt1"	chr14	+	30738538	30738630	30765962	30766101	30715166	30715241	30769798	30769893
7830	"ENSMUSG00000070371"	"Prss36"	chr7	-	127933370	127933492	127934389	127934627	127932637	127933114	127935446	127935519
7831	"ENSMUSG00000070371"	"Prss36"	chr7	-	127933370	127933492	127934389	127934627	127932637	127933114	127935501	127935665
7832	"ENSMUSG00000070371"	"Prss36"	chr7	-	127933566	127933832	127934138	127934280	127933370	127933492	127934389	127934627
7833	"ENSMUSG00000070371"	"Prss36"	chr7	-	127933566	127933832	127934389	127934627	127933370	127933492	127935501	127935665
7834	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248577	128248720	128248886	128248974	128248419	128248472	128249089	128249195
7835	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	128248886	128248974	128249089	128249195	128248577	128248720	128249299	128249494
7836	"ENSMUSG00000004069"	"Dnaja3"	chr16	+	4693211	4693412	4694363	4694516	4689980	4690064	4696388	4696536
7837	"ENSMUSG00000030850"	"Ate1"	chr7	-	130418447	130418568	130504693	130504822	130391525	130394736	130507481	130507699
7838	"ENSMUSG00000030850"	"Ate1"	chr7	-	130467255	130467437	130481682	130481715	130464130	130464230	130504693	130504822
7839	"ENSMUSG00000030850"	"Ate1"	chr7	-	130481682	130481715	130504693	130504822	130467255	130467437	130507481	130507699
7840	"ENSMUSG00000030850"	"Ate1"	chr7	-	130503721	130503850	130504693	130504822	130418447	130418568	130507481	130507699
7841	"ENSMUSG00000030850"	"Ate1"	chr7	-	130503721	130503850	130504693	130504822	130481682	130481715	130507481	130507699
7842	"ENSMUSG00000040177"	"2310057M21Rik"	chr7	-	131357459	131357666	131360888	131360961	131350650	131351102	131361732	131361936
7843	"ENSMUSG00000030956"	"Fam53b"	chr7	-	132771577	132771629	132779135	132779385	132759267	132760167	132813065	132813095
7844	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143521400	143521430	143524160	143524280	143520383	143520440	143524693	143524716
7845	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143529417	143529557	143541747	143541778	143527165	143527311	143549041	143549090
7846	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143538216	143538316	143541747	143541778	143535897	143536039	143549041	143549090
7847	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143540187	143540246	143541747	143541778	143538216	143538316	143549041	143549090
7848	"ENSMUSG00000050022"	"Amz1"	chr5	+	140741064	140741587	140744016	140744184	140724373	140724471	140748142	140748271
7849	"ENSMUSG00000050022"	"Amz1"	chr5	+	140741064	140741587	140744016	140744184	140735525	140735638	140748142	140748271
7850	"ENSMUSG00000049571"	"Cfap46"	chr7	-	139666958	139667057	139675966	139676066	139666189	139666380	139678489	139678600
7851	"ENSMUSG00000049571"	"Cfap46"	chr7	-	139666958	139667057	139675966	139676066	139666189	139666380	139679324	139679419
7852	"ENSMUSG00000049571"	"Cfap46"	chr7	-	139675966	139676066	139678489	139678600	139666958	139667057	139679324	139679419
7853	"ENSMUSG00000046519"	"Golph3l"	chr3	+	95591716	95591905	95607905	95608037	95588968	95589134	95609671	95609786
7854	"ENSMUSG00000025468"	"Caly"	chr7	-	140071583	140071697	140072584	140072698	140069879	140070664	140073940	140074100
7855	"ENSMUSG00000025466"	"Fuom"	chr7	-	140099878	140099952	140101089	140101188	140096769	140097039	140101331	140101402
7856	"ENSMUSG00000025466"	"Fuom"	chr7	-	140101089	140101188	140101331	140101402	140099802	140099952	140101600	140101669
7857	"ENSMUSG00000025461"	"Cd163l1"	chr7	+	140229034	140229058	140229744	140229882	140228503	140228818	140230299	140230475
7858	"ENSMUSG00000068205"	"Macrod2"	chr2	+	140400861	140400978	140452578	140452686	140395308	140395721	140825051	140825081
7859	"ENSMUSG00000068205"	"Macrod2"	chr2	+	140452578	140452686	140825051	140825081	140400861	140400978	141024024	141024141
7860	"ENSMUSG00000068205"	"Macrod2"	chr2	+	140825051	140825081	141024024	141024141	140452578	140452686	141515203	141515325
7861	"ENSMUSG00000068205"	"Macrod2"	chr2	+	142374230	142374308	142384320	142384388	142318414	142318507	142389831	142392966
7862	"ENSMUSG00000025495"	"Ptdss2"	chr7	+	141143092	141143175	141147080	141147148	141135308	141135410	141151649	141151784
7863	"ENSMUSG00000025495"	"Ptdss2"	chr7	+	141143092	141143175	141154352	141154467	141135308	141135410	141154556	141154702
7864	"ENSMUSG00000025495"	"Ptdss2"	chr7	+	141147080	141147148	141151649	141151784	141135308	141135410	141152191	141152242
7865	"ENSMUSG00000025495"	"Ptdss2"	chr7	+	141147080	141147148	141151649	141151784	141143092	141143175	141152191	141152242
7866	"ENSMUSG00000025495"	"Ptdss2"	chr7	+	141147080	141147148	141154352	141154467	141143092	141143175	141154556	141154702
7867	"ENSMUSG00000025495"	"Ptdss2"	chr7	+	141151649	141151784	141152191	141152242	141147080	141147148	141152774	141152823
7868	"ENSMUSG00000025495"	"Ptdss2"	chr7	+	141152191	141152242	141152774	141152888	141151649	141151784	141152974	141152991
7869	"ENSMUSG00000038611"	"Phrf1"	chr7	+	141240884	141240968	141243777	141243896	141237496	141237702	141246846	141246944
7870	"ENSMUSG00000038611"	"Phrf1"	chr7	+	141243777	141243896	141246846	141246944	141240884	141240968	141247220	141247396
7871	"ENSMUSG00000063704"	"Mapk15"	chr15	+	75994844	75994943	75995071	75995101	75993768	75993928	75995233	75995324
7872	"ENSMUSG00000025512"	"Chid1"	chr7	-	141496600	141496681	141513733	141513889	141496370	141496413	141515401	141515503
7873	"ENSMUSG00000025512"	"Chid1"	chr7	-	141513733	141513889	141515401	141515503	141496600	141496681	141522608	141522701
7874	"ENSMUSG00000025512"	"Chid1"	chr7	-	141515401	141515503	141522608	141522701	141513733	141513889	141526431	141526467
7875	"ENSMUSG00000025512"	"Chid1"	chr7	-	141522608	141522701	141526431	141526493	141515401	141515503	141527598	141527705
7876	"ENSMUSG00000037772"	"Mrpl23"	chr7	+	142535004	142535127	142536069	142536152	142532798	142532830	142537266	142537340
7877	"ENSMUSG00000037772"	"Mrpl23"	chr7	+	142535004	142535127	142536069	142536152	142533011	142533194	142537266	142537340
7878	"ENSMUSG00000000244"	"Tspan32"	chr7	+	143011033	143011108	143014958	143015060	143006907	143007005	143015580	143015667
7879	"ENSMUSG00000058454"	"Dhcr7"	chr7	+	143837761	143837984	143840432	143840523	143836517	143836729	143841157	143841371
7880	"ENSMUSG00000025855"	"Prkar1b"	chr5	-	139020055	139020137	139037033	139037155	139017305	139018831	139042434	139042495
7881	"ENSMUSG00000004567"	"Mcoln1"	chr8	+	3507148	3507316	3511687	3511810	3505737	3505943	3512649	3512865
7882	"ENSMUSG00000019470"	"Xab2"	chr8	-	3613158	3613290	3613367	3613499	3612962	3613076	3613589	3613709
7883	"ENSMUSG00000011832"	"Evi5l"	chr8	+	4187575	4187650	4188286	4188412	4187240	4187465	4191236	4191380
7884	"ENSMUSG00000011832"	"Evi5l"	chr8	+	4191584	4191674	4193119	4193217	4191236	4191380	4193305	4193366
7885	"ENSMUSG00000011832"	"Evi5l"	chr8	+	4200867	4200921	4202935	4203076	4193305	4193366	4203513	4203642
7886	"ENSMUSG00000011832"	"Evi5l"	chr8	+	4200867	4200921	4202935	4203174	4193305	4193366	4203513	4203642
7887	"ENSMUSG00000023235"	"Ccl25"	chr8	+	4327756	4327850	4349771	4349894	4325235	4325288	4353882	4354000
7888	"ENSMUSG00000039057"	"Myo16"	chr8	+	10315454	10315525	10322599	10322743	10272571	10272797	10360984	10361093
7889	"ENSMUSG00000039057"	"Myo16"	chr8	+	10322599	10322743	10360984	10361093	10315454	10315525	10369341	10369466
7890	"ENSMUSG00000039057"	"Myo16"	chr8	+	10594782	10594941	10604789	10604881	10570396	10570731	10633422	10634741
7891	"ENSMUSG00000021910"	"Nisch"	chr14	-	31188638	31188794	31189730	31189826	31187649	31187718	31190995	31191091
7892	"ENSMUSG00000021910"	"Nisch"	chr14	-	31188638	31188794	31203226	31203409	31187649	31187718	31204441	31204525
7893	"ENSMUSG00000021910"	"Nisch"	chr14	-	31192580	31192629	31203226	31203409	31191384	31191548	31204441	31204525
7894	"ENSMUSG00000056228"	"Cars2"	chr8	-	11516150	11516249	11517818	11517942	11514492	11514699	11518405	11518544
7895	"ENSMUSG00000031511"	"Arhgef7"	chr8	+	11782524	11782655	11785712	11785914	11781154	11781239	11791455	11791544
7896	"ENSMUSG00000031511"	"Arhgef7"	chr8	+	11785712	11785914	11791455	11791544	11782524	11782655	11800459	11800554
7897	"ENSMUSG00000000759"	"Tubgcp3"	chr8	-	12621798	12621939	12624817	12625113	12616021	12616138	12632237	12632373
7898	"ENSMUSG00000043154"	"Ppp2r3a"	chr9	-	101153787	101153874	101194158	101194425	101148581	101148738	101211130	101213562
7899	"ENSMUSG00000043154"	"Ppp2r3a"	chr9	-	101194158	101194425	101211130	101213562	101185932	101186036	101251661	101251795
7900	"ENSMUSG00000038482"	"Tfdp1"	chr8	+	13357042	13357109	13365088	13365195	13339673	13339739	13369458	13369580
7901	"ENSMUSG00000038482"	"Tfdp1"	chr8	+	13365088	13365195	13369458	13369580	13357042	13357109	13370480	13370646
7902	"ENSMUSG00000031453"	"Rasa3"	chr8	-	13570238	13570422	13576336	13576440	13566949	13568766	13577359	13577568
7903	"ENSMUSG00000068587"	"Mgam"	chr6	+	40714600	40714729	40750137	40750266	40686484	40686610	40750512	40750623
7904	"ENSMUSG00000032127"	"Vps11"	chr9	-	44356227	44356429	44358068	44358316	44355698	44355850	44359137	44359301
7905	"ENSMUSG00000032127"	"Vps11"	chr9	-	44358068	44358316	44359137	44359301	44356227	44356429	44359611	44359747
7906	"ENSMUSG00000029207"	"Apbb2"	chr5	-	66462097	66462166	66492057	66492172	66452023	66452283	66618567	66618671
7907	"ENSMUSG00000031565"	"Fgfr1"	chr8	+	25555468	25555774	25557730	25557814	25532249	25532428	25558070	25558243
7908	"ENSMUSG00000031565"	"Fgfr1"	chr8	+	25555468	25555774	25557730	25557820	25532249	25532428	25558070	25558243
7909	"ENSMUSG00000031565"	"Fgfr1"	chr8	+	25555507	25555774	25557730	25557814	25532249	25532428	25558070	25558243
7910	"ENSMUSG00000031565"	"Fgfr1"	chr8	+	25555507	25555774	25557730	25557820	25532249	25532428	25558070	25558243
7911	"ENSMUSG00000031565"	"Fgfr1"	chr8	+	25563373	25563524	25564339	25564484	25562137	25562328	25566710	25566913
7912	"ENSMUSG00000032113"	"Chek1"	chr9	-	36712041	36712143	36713320	36713452	36710156	36710430	36713682	36713860
7913	"ENSMUSG00000008892"	"Vdac3"	chr8	-	22578991	22579142	22580339	22580567	22578042	22578100	22582082	22582135
7914	"ENSMUSG00000008892"	"Vdac3"	chr8	-	22578991	22579142	22582082	22582135	22578042	22578100	22583583	22583736
7915	"ENSMUSG00000008892"	"Vdac3"	chr8	-	22580339	22580567	22582082	22582135	22578991	22579142	22583583	22583736
7916	"ENSMUSG00000008892"	"Vdac3"	chr8	-	22587549	22587602	22588725	22588794	22583583	22583736	22593683	22593813
7917	"ENSMUSG00000008892"	"Vdac3"	chr8	-	22587552	22587602	22588725	22588794	22583583	22583736	22593683	22593813
7918	"ENSMUSG00000037492"	"Zmat4"	chr8	+	23748399	23748505	23797341	23797431	23669657	23669801	23902014	23902171
7919	"ENSMUSG00000037492"	"Zmat4"	chr8	+	23748399	23748505	23929095	23929323	23669657	23669801	24015115	24015212
7920	"ENSMUSG00000037492"	"Zmat4"	chr8	+	23929095	23929323	24015115	24015212	23902014	23902171	24059745	24063105
7921	"ENSMUSG00000037363"	"Letm2"	chr8	-	25593718	25594166	25596361	25596445	25592451	25592595	25597119	25597487
7922	"ENSMUSG00000061313"	"Ddhd2"	chr8	-	25732962	25733122	25734715	25734886	25727629	25727737	25735008	25735111
7923	"ENSMUSG00000061313"	"Ddhd2"	chr8	-	25741286	25741354	25741600	25741809	25739462	25739585	25746817	25746953
7924	"ENSMUSG00000061313"	"Ddhd2"	chr8	-	25741286	25741354	25746817	25746953	25739462	25739585	25748537	25748627
7925	"ENSMUSG00000061313"	"Ddhd2"	chr8	-	25741600	25741809	25746817	25746953	25741286	25741354	25748537	25748627
7926	"ENSMUSG00000031575"	"Ash2l"	chr8	-	25828765	25828859	25831272	25831348	25827173	25827391	25832639	25832735
7927	"ENSMUSG00000031575"	"Ash2l"	chr8	-	25831272	25831348	25832639	25832735	25828765	25828859	25833750	25833846
7928	"ENSMUSG00000031485"	"Prosc"	chr8	+	27049173	27049308	27051258	27051401	27045923	27045999	27052235	27052334
7929	"ENSMUSG00000031485"	"Prosc"	chr8	+	27051258	27051401	27052235	27052334	27049173	27049308	27053285	27056131
7930	"ENSMUSG00000032558"	"Nphp3"	chr9	+	104025901	104025984	104029961	104030100	104024581	104024684	104031890	104032055
7931	"ENSMUSG00000009630"	"Ppp2cb"	chr8	+	33611747	33611921	33615449	33615539	33610654	33610864	33615665	33615827
7932	"ENSMUSG00000052906"	"Ubxn8"	chr8	-	33629236	33629374	33633501	33633627	33626323	33626365	33635288	33635359
7933	"ENSMUSG00000031586"	"Rbpms"	chr8	-	33806716	33806850	33834303	33834454	33795081	33795150	33862985	33863048
7934	"ENSMUSG00000028344"	"Invs"	chr4	+	48385104	48385272	48389958	48390139	48382104	48382278	48392583	48392693
7935	"ENSMUSG00000028344"	"Invs"	chr4	+	48407597	48407810	48415905	48416198	48398049	48398279	48421446	48422149
7936	"ENSMUSG00000039530"	"Tusc3"	chr8	+	39063190	39063308	39067621	39067762	39046514	39046684	39071375	39071516
7937	"ENSMUSG00000039530"	"Tusc3"	chr8	+	39063190	39063308	39071375	39071516	39046514	39046684	39096924	39097014
7938	"ENSMUSG00000039530"	"Tusc3"	chr8	+	39063190	39063308	39067621	39067762	39046514	39046684	39126528	39126592
7939	"ENSMUSG00000039530"	"Tusc3"	chr8	+	39063190	39063308	39071375	39071516	39046514	39046684	39126528	39126592
7940	"ENSMUSG00000039530"	"Tusc3"	chr8	+	39063190	39063308	39096924	39097014	39046514	39046684	39126528	39126592
7941	"ENSMUSG00000039530"	"Tusc3"	chr8	+	39067621	39067762	39071375	39071516	39046514	39046684	39126528	39126592
7942	"ENSMUSG00000039530"	"Tusc3"	chr8	+	39067621	39067762	39096924	39097014	39046514	39046684	39126528	39126592
7943	"ENSMUSG00000039530"	"Tusc3"	chr8	+	39067621	39067762	39071375	39071516	39063190	39063308	39096924	39097014
7944	"ENSMUSG00000039530"	"Tusc3"	chr8	+	39067621	39067762	39096924	39097014	39063190	39063308	39126528	39126592
7945	"ENSMUSG00000039530"	"Tusc3"	chr8	+	39071375	39071516	39096924	39097014	39046514	39046684	39126528	39126592
7946	"ENSMUSG00000039530"	"Tusc3"	chr8	+	39071375	39071516	39096924	39097014	39067621	39067762	39126528	39126592
7947	"ENSMUSG00000031596"	"Slc7a2"	chr8	+	40908055	40908195	40908397	40908534	40905504	40905727	40910994	40911097
