	GeneID	chr	strand	SeStart	SeEnd	upstreamEnd	DownstreamStart
44856	ENSMUSG00000030016	chr6	+	83967292	83967427	83966488	83969116
44857	ENSMUSG00000030016	chr6	+	83976201	83976350	83972283	83978021
44858	ENSMUSG00000030016	chr6	+	83976201	83976350	83972283	83983975
44859	ENSMUSG00000030016	chr6	+	83976201	83977429	83972283	83978021
44860	ENSMUSG00000030016	chr6	+	83978021	83978087	83972283	83983975
44861	ENSMUSG00000030016	chr6	+	83978021	83978087	83976350	83983975
44862	ENSMUSG00000030016	chr6	+	83978993	83979909	83978087	83983975
44863	ENSMUSG00000030016	chr6	+	83979846	83979909	83976350	83981683
44864	ENSMUSG00000030016	chr6	+	83981683	83981785	83976350	83983975
44865	ENSMUSG00000030016	chr6	+	83981683	83981785	83979909	83983975
44866	ENSMUSG00000033788	chr6	+	84058418	84058524	84039597	84063320
44867	ENSMUSG00000033788	chr6	+	84064470	84064563	84063435	84064875
44868	ENSMUSG00000033788	chr6	+	84096476	84096518	84087874	84097707
44869	ENSMUSG00000033788	chr6	+	84157138	84157201	84152409	84179671
44870	ENSMUSG00000033788	chr6	+	84179671	84179770	84152409	84185957
44871	ENSMUSG00000033788	chr6	+	84207092	84207240	84205893	84210792
44912	ENSMUSG00000033706	chr6	+	85441559	85441622	85440744	85441737
44913	ENSMUSG00000033706	chr6	+	85444917	85444988	85444337	85445068
44919	ENSMUSG00000022338	chr15	+	44433898	44433973	44432508	44435611
44924	ENSMUSG00000029999	chr6	+	86229430	86229484	86195545	86263158
44925	ENSMUSG00000071337	chr6	+	86419100	86419133	86418932	86419693
44926	ENSMUSG00000071337	chr6	+	86419100	86419133	86418932	86420323
44927	ENSMUSG00000071337	chr6	+	86419693	86419812	86418932	86420323
44928	ENSMUSG00000071337	chr6	+	86423605	86423671	86420411	86424344
44929	ENSMUSG00000071337	chr6	+	86426566	86426690	86425745	86427672
44930	ENSMUSG00000071337	chr6	+	86426566	86426690	86425745	86430240
44931	ENSMUSG00000071337	chr6	+	86426831	86426941	86426690	86427672
44932	ENSMUSG00000071337	chr6	+	86427672	86427818	86425745	86430240
44933	ENSMUSG00000071337	chr6	+	86427672	86427818	86426690	86430240
44934	ENSMUSG00000046679	chr6	+	86447310	86447421	86446268	86449760
44935	ENSMUSG00000046679	chr6	+	86447340	86447421	86446268	86449760
44936	ENSMUSG00000046679	chr6	+	86453608	86453713	86449865	86457815
44937	ENSMUSG00000046679	chr6	+	86454259	86454313	86453713	86457815
44951	ENSMUSG00000018796	chr8	+	46471872	46472049	46471230	46492799
44952	ENSMUSG00000018796	chr8	+	46492799	46493026	46471230	46505648
44953	ENSMUSG00000018796	chr8	+	46521267	46521345	46519034	46521409
44954	ENSMUSG00000018796	chr8	+	46521409	46521487	46521345	46524942
44955	ENSMUSG00000018796	chr8	+	46530969	46531086	46530475	46531787
44956	ENSMUSG00000018796	chr8	+	46531787	46531931	46531086	46533365
44957	ENSMUSG00000030062	chr6	+	88088349	88088414	88084794	88089988
44958	ENSMUSG00000030062	chr6	+	88089988	88090295	88084794	88093785
44959	ENSMUSG00000030062	chr6	+	88101974	88102220	88100981	88103364
44960	ENSMUSG00000030079	chr6	+	88467565	88467652	88465668	88473076
44961	ENSMUSG00000030079	chr6	+	88473076	88473209	88467652	88479126
44962	ENSMUSG00000030079	chr6	+	88485712	88485911	88484471	88491515
44967	ENSMUSG00000033174	chr6	+	88725700	88725845	88724571	88764595
44968	ENSMUSG00000033174	chr6	+	88764595	88764702	88725845	88808010
44969	ENSMUSG00000033174	chr6	+	88808010	88808147	88764702	88809335
44970	ENSMUSG00000002871	chr6	+	88906537	88906712	88906078	88907940
44971	ENSMUSG00000002871	chr6	+	88907575	88907826	88906078	88907940
44972	ENSMUSG00000002871	chr6	+	88907940	88908072	88906078	88909289
44973	ENSMUSG00000002871	chr6	+	88908183	88908316	88908072	88909289
44974	ENSMUSG00000002871	chr6	+	88908250	88908316	88908072	88909289
44975	ENSMUSG00000002871	chr6	+	88910547	88910648	88910401	88910796
44976	ENSMUSG00000002871	chr6	+	88910547	88910650	88910401	88910796
44982	ENSMUSG00000039361	chr7	+	90182218	90182368	90177603	90189149
44983	ENSMUSG00000039361	chr7	+	90189149	90189257	90182368	90191140
44984	ENSMUSG00000039361	chr7	+	90191140	90191272	90189257	90191358
44985	ENSMUSG00000039361	chr7	+	90194272	90194296	90191753	90195654
44986	ENSMUSG00000039361	chr7	+	90196915	90197020	90195714	90207582
44987	ENSMUSG00000000811	chr6	+	89669304	89669381	89665792	89669817
44988	ENSMUSG00000000811	chr6	+	89669817	89669974	89665792	89672170
45015	ENSMUSG00000037257	chr9	+	63616987	63617084	63616876	63617507
45016	ENSMUSG00000037257	chr9	+	63619147	63619231	63617597	63635304
45017	ENSMUSG00000037257	chr9	+	63635304	63635387	63602771	63636383
45018	ENSMUSG00000037257	chr9	+	63635304	63635387	63619231	63636383
45019	ENSMUSG00000037257	chr9	+	63636383	63636483	63619231	63639039
45020	ENSMUSG00000037257	chr9	+	63639039	63639144	63636483	63639592
45021	ENSMUSG00000037257	chr9	+	63639592	63639642	63639144	63640206
45022	ENSMUSG00000034430	chr6	+	90372541	90372694	90370568	90373710
45023	ENSMUSG00000034430	chr6	+	90372786	90372865	90372694	90373710
45024	ENSMUSG00000034430	chr6	+	90378783	90378954	90373841	90381831
45025	ENSMUSG00000034430	chr6	+	90384167	90384252	90382520	90398761
45026	ENSMUSG00000030089	chr6	+	90626379	90626451	90624919	90633610
45027	ENSMUSG00000030089	chr6	+	90633610	90633755	90626451	90635249
45028	ENSMUSG00000030089	chr6	+	90633610	90633755	90626451	90636856
45029	ENSMUSG00000030089	chr6	+	90635249	90635396	90626451	90636856
45030	ENSMUSG00000030089	chr6	+	90635249	90635396	90633755	90636856
45033	ENSMUSG00000003039	chr8	+	72219940	72220082	72219860	72221927
45034	ENSMUSG00000003039	chr8	+	72221927	72221981	72220082	72222181
45042	ENSMUSG00000030263	chr6	+	145137459	145137607	145122106	145147635
45043	ENSMUSG00000030263	chr6	+	145138045	145138086	145137607	145138181
45044	ENSMUSG00000030263	chr6	+	145138181	145138263	145137607	145147635
45045	ENSMUSG00000004264	chr6	+	124716424	124716430	124716030	124716605
45047	ENSMUSG00000063428	chr10	+	40632937	40633046	40631780	40637344
45061	ENSMUSG00000048636	chr6	+	92827916	92828103	92816660	92831936
45106	ENSMUSG00000030031	chr6	+	95118522	95118733	95117974	95121738
45107	ENSMUSG00000059187	chr6	+	96115633	96115754	96113586	96523334
45108	ENSMUSG00000059187	chr6	+	96523334	96523475	96115754	96649061
45109	ENSMUSG00000059187	chr6	+	96649061	96649186	96523475	96654766
45112	ENSMUSG00000036323	chr5	+	76987866	76987998	76984391	76994141
45113	ENSMUSG00000036323	chr5	+	76989300	76989429	76987998	76990272
45114	ENSMUSG00000036323	chr5	+	76994627	76994731	76994237	76994835
45115	ENSMUSG00000036323	chr5	+	76998015	76998097	76997582	76998191
45117	ENSMUSG00000018001	chr5	+	143650526	143650609	143622673	143684395
45118	ENSMUSG00000018001	chr5	+	143697715	143697796	143692666	143701318
45130	ENSMUSG00000030235	chr6	+	141539179	141539312	141532783	141540049
45131	ENSMUSG00000030235	chr6	+	141542091	141542238	141540183	141544732
45132	ENSMUSG00000030235	chr6	+	141544732	141544831	141542238	141546676
45133	ENSMUSG00000030235	chr6	+	141547769	141547934	141546922	141554991
45134	ENSMUSG00000030074	chr6	+	100733180	100733370	100705124	100750397
45135	ENSMUSG00000030074	chr6	+	100750397	100750529	100733370	100783108
45140	ENSMUSG00000026311	chr1	+	91546927	91547230	91544297	91552053
45141	ENSMUSG00000026311	chr1	+	91552053	91552439	91547230	91554750
45142	ENSMUSG00000030092	chr6	+	104547627	104547723	104493272	104568953
45143	ENSMUSG00000030092	chr6	+	104568953	104569093	104493272	104642896
45144	ENSMUSG00000030092	chr6	+	104568956	104569093	104493272	104642896
45145	ENSMUSG00000030092	chr6	+	104642896	104643023	104569093	104650389
45146	ENSMUSG00000030092	chr6	+	104701161	104701257	104650565	104726072
45147	ENSMUSG00000030092	chr6	+	104728265	104728368	104726276	104767708
45148	ENSMUSG00000030092	chr6	+	104728265	104728368	104726276	104804318
45149	ENSMUSG00000030092	chr6	+	104774467	104774597	104726276	104804318
45150	ENSMUSG00000030092	chr6	+	104776301	104776452	104774597	104804318
45151	ENSMUSG00000030092	chr6	+	104804318	104804446	104726276	104832497
45152	ENSMUSG00000064293	chr6	+	105741197	105741269	105677890	105840416
45153	ENSMUSG00000064293	chr6	+	105840416	105840560	105677890	105924768
45154	ENSMUSG00000064293	chr6	+	105924768	105924824	105840560	106124251
45155	ENSMUSG00000064293	chr6	+	105924768	105924824	105840560	106181682
45156	ENSMUSG00000064293	chr6	+	106124251	106124309	105840560	106181682
45157	ENSMUSG00000064293	chr6	+	106124251	106124309	105924824	106181682
45158	ENSMUSG00000064293	chr6	+	106124251	106124309	105924824	106344738
45159	ENSMUSG00000064293	chr6	+	106124251	106124309	106119113	106181682
45160	ENSMUSG00000064293	chr6	+	106181682	106181830	105924824	106344738
45161	ENSMUSG00000064293	chr6	+	106181682	106181830	106124309	106344738
45162	ENSMUSG00000064293	chr6	+	106437867	106437963	106353780	106489592
45163	ENSMUSG00000064293	chr6	+	106489592	106489790	106437963	106506137
45164	ENSMUSG00000064293	chr6	+	106525360	106525490	106523640	106550365
45165	ENSMUSG00000064293	chr6	+	106550365	106550516	106525490	106618281
45166	ENSMUSG00000064293	chr6	+	106667375	106667534	106662693	106672786
45167	ENSMUSG00000064293	chr6	+	106674583	106674654	106672936	106675734
45168	ENSMUSG00000064293	chr6	+	106674583	106674654	106672936	106678340
45169	ENSMUSG00000064293	chr6	+	106675734	106675969	106672936	106678340
45170	ENSMUSG00000064293	chr6	+	106675734	106675969	106674654	106678340
45171	ENSMUSG00000064293	chr6	+	106694268	106694437	106679984	106697520
45172	ENSMUSG00000013736	chr6	+	106770801	106770915	106770003	106773284
45173	ENSMUSG00000073728	chr4	+	142086875	142087294	142086558	142087751
45179	ENSMUSG00000030409	chr7	+	19086892	19087041	19086584	19087239
45180	ENSMUSG00000030409	chr7	+	19090928	19091040	19088996	19091680
45181	ENSMUSG00000030409	chr7	+	19092207	19092254	19092036	19092417
45182	ENSMUSG00000030409	chr7	+	19092207	19092254	19092036	19092546
45183	ENSMUSG00000030409	chr7	+	19092417	19092632	19092036	19092949
45184	ENSMUSG00000030409	chr7	+	19092546	19092632	19092036	19092949
45185	ENSMUSG00000030102	chr6	+	108236977	108237085	108214278	108241263
45186	ENSMUSG00000030102	chr6	+	108236977	108237085	108214278	108339506
45187	ENSMUSG00000030102	chr6	+	108241263	108241334	108214278	108339506
45188	ENSMUSG00000030102	chr6	+	108241263	108241334	108237085	108339506
45189	ENSMUSG00000030102	chr6	+	108365298	108365343	108363705	108369010
45190	ENSMUSG00000030102	chr6	+	108416809	108416958	108413953	108417888
45191	ENSMUSG00000030102	chr6	+	108423332	108423365	108418000	108431460
45192	ENSMUSG00000030102	chr6	+	108431460	108431496	108418000	108432645
45193	ENSMUSG00000030102	chr6	+	108431460	108431496	108418000	108438299
45194	ENSMUSG00000030102	chr6	+	108432645	108432696	108418000	108438299
45195	ENSMUSG00000030102	chr6	+	108432645	108432696	108431496	108438299
45196	ENSMUSG00000030102	chr6	+	108523287	108523448	108519450	108541902
45197	ENSMUSG00000030102	chr6	+	108541902	108542064	108523448	108549752
45199	ENSMUSG00000030264	chr6	+	113055638	113056115	113049416	113059954
45200	ENSMUSG00000030264	chr6	+	113066755	113066866	113065659	113067267
45201	ENSMUSG00000030271	chr6	+	113333341	113333492	113331952	113333630
45207	ENSMUSG00000079426	chr6	+	113380725	113380844	113378208	113381962
45208	ENSMUSG00000079426	chr6	+	113380725	113380844	113378208	113384081
45209	ENSMUSG00000079426	chr6	+	113381962	113382074	113378208	113384081
45210	ENSMUSG00000079426	chr6	+	113381962	113382074	113380844	113384081
45236	ENSMUSG00000028973	chr5	+	24394103	24394583	24393702	24399912
45237	ENSMUSG00000028973	chr5	+	24394155	24394583	24393702	24399912
45238	ENSMUSG00000028973	chr5	+	24408567	24408818	24407455	24409353
45239	ENSMUSG00000000439	chr6	+	115611634	115611939	115610700	115613326
45240	ENSMUSG00000030314	chr6	+	114645503	114645651	114643150	114672973
45241	ENSMUSG00000030314	chr6	+	114646936	114647057	114643150	114672973
45242	ENSMUSG00000030314	chr6	+	114671101	114671252	114647057	114672790
45243	ENSMUSG00000030314	chr6	+	114671101	114671252	114647057	114672973
45244	ENSMUSG00000030314	chr6	+	114672790	114672843	114643150	114672973
45245	ENSMUSG00000030314	chr6	+	114672790	114672843	114647057	114672973
45246	ENSMUSG00000030314	chr6	+	114672790	114672843	114652551	114672973
45247	ENSMUSG00000030314	chr6	+	114686069	114686219	114684517	114695622
45248	ENSMUSG00000030314	chr6	+	114695622	114695711	114684517	114697030
45249	ENSMUSG00000030314	chr6	+	114701156	114701247	114697152	114701924
45250	ENSMUSG00000030314	chr6	+	114724893	114724974	114713368	114776956
45251	ENSMUSG00000030314	chr6	+	114724893	114724974	114713368	114858990
45252	ENSMUSG00000030314	chr6	+	114776956	114777079	114713368	114858990
45253	ENSMUSG00000030314	chr6	+	114776956	114777079	114724974	114858990
45259	ENSMUSG00000026858	chr2	+	30370294	30370407	30369087	30371114
45260	ENSMUSG00000026858	chr2	+	30381938	30382073	30381736	30382965
45261	ENSMUSG00000026858	chr2	+	30383589	30383706	30383019	30383928
45262	ENSMUSG00000009394	chr6	+	115236013	115236071	115135460	115237254
45263	ENSMUSG00000009394	chr6	+	115239358	115239515	115237346	115244145
45264	ENSMUSG00000009394	chr6	+	115274195	115274256	115263981	115278100
45265	ENSMUSG00000009394	chr6	+	115278100	115278353	115274256	115281087
45266	ENSMUSG00000017499	chr11	+	98917909	98918144	98917018	98919202
45267	ENSMUSG00000042389	chr6	+	115549912	115549994	115548030	115553990
45268	ENSMUSG00000042389	chr6	+	115549912	115549994	115548030	115559592
45269	ENSMUSG00000042389	chr6	+	115553990	115554027	115548030	115559592
45270	ENSMUSG00000042389	chr6	+	115553990	115554027	115549994	115559592
45284	ENSMUSG00000030323	chr6	+	115862003	115862236	115853709	115862714
45285	ENSMUSG00000030323	chr6	+	115862714	115862781	115853709	115864364
45286	ENSMUSG00000030323	chr6	+	115862714	115862781	115853709	115875243
45287	ENSMUSG00000030323	chr6	+	115864364	115864449	115853709	115875243
45288	ENSMUSG00000030323	chr6	+	115864364	115864449	115862781	115875243
45289	ENSMUSG00000030323	chr6	+	115881337	115881623	115880710	115884335
45290	ENSMUSG00000030323	chr6	+	115881476	115881623	115880710	115884335
45291	ENSMUSG00000030323	chr6	+	115882646	115882823	115881623	115884335
45292	ENSMUSG00000030323	chr6	+	115925752	115925917	115925495	115926235
45314	ENSMUSG00000024104	chr6	+	116217749	116217843	116216219	116218660
45315	ENSMUSG00000024104	chr6	+	116223195	116223252	116221897	116224420
45316	ENSMUSG00000024104	chr6	+	116224975	116225033	116224536	116227345
45317	ENSMUSG00000024104	chr6	+	116226423	116226486	116225033	116227345
45318	ENSMUSG00000024104	chr6	+	116227345	116227534	116226486	116229222
45319	ENSMUSG00000024104	chr6	+	116236096	116236198	116231628	116238131
45320	ENSMUSG00000024104	chr6	+	116241446	116241622	116238263	116244589
45321	ENSMUSG00000024104	chr6	+	116246107	116246260	116244692	116247975
45322	ENSMUSG00000024104	chr6	+	116254412	116254493	116254218	116255048
45323	ENSMUSG00000024104	chr6	+	116255048	116255168	116254493	116256226
45324	ENSMUSG00000024104	chr6	+	116255048	116255168	116254493	116258641
45325	ENSMUSG00000024104	chr6	+	116256226	116256289	116254493	116258641
45326	ENSMUSG00000024104	chr6	+	116256226	116256289	116255168	116256615
45327	ENSMUSG00000024104	chr6	+	116256226	116256289	116255168	116258641
45328	ENSMUSG00000024104	chr6	+	116256615	116256828	116255168	116258641
45329	ENSMUSG00000024104	chr6	+	116256615	116256828	116256289	116258641
45330	ENSMUSG00000044217	chr15	+	99593245	99593329	99592826	99594134
45331	ENSMUSG00000042079	chr6	+	117907148	117907208	117906839	117917469
45332	ENSMUSG00000042079	chr6	+	117917469	117917598	117906839	117919098
45333	ENSMUSG00000042079	chr6	+	117917469	117917598	117906839	117923707
45334	ENSMUSG00000042079	chr6	+	117919098	117919159	117906839	117923707
45335	ENSMUSG00000042079	chr6	+	117919098	117919159	117917598	117923707
45343	ENSMUSG00000024891	chr19	+	5024510	5024592	5024277	5026027
45344	ENSMUSG00000024891	chr19	+	5030287	5030490	5029494	5031001
45354	ENSMUSG00000041477	chr6	+	119180064	119180105	119175442	119183649
45355	ENSMUSG00000041477	chr6	+	119183649	119183777	119180105	119198927
45356	ENSMUSG00000041477	chr6	+	119198927	119198994	119183777	119200821
45357	ENSMUSG00000041477	chr6	+	119200821	119200951	119183777	119206469
45361	ENSMUSG00000021213	chr13	+	4192294	4192435	4191310	4194033
45384	ENSMUSG00000030166	chr6	+	119911047	119911141	119902835	119913001
45385	ENSMUSG00000030166	chr6	+	119911047	119911141	119902835	119914169
45386	ENSMUSG00000030166	chr6	+	119911047	119911141	119902835	119915233
45387	ENSMUSG00000030166	chr6	+	119911047	119911141	119902835	119915966
45388	ENSMUSG00000030166	chr6	+	119911047	119911141	119902835	119918586
45389	ENSMUSG00000030166	chr6	+	119913001	119913103	119902835	119914169
45390	ENSMUSG00000030166	chr6	+	119913001	119913103	119911141	119914169
45391	ENSMUSG00000030166	chr6	+	119913898	119913992	119913103	119914169
45392	ENSMUSG00000030166	chr6	+	119914169	119914237	119902835	119915233
45393	ENSMUSG00000030166	chr6	+	119914169	119914237	119902835	119915966
45394	ENSMUSG00000030166	chr6	+	119914169	119914237	119911141	119915233
45395	ENSMUSG00000030166	chr6	+	119914169	119914237	119911141	119915966
45396	ENSMUSG00000030166	chr6	+	119915233	119915352	119902835	119915966
45397	ENSMUSG00000030166	chr6	+	119915233	119915352	119902835	119918586
45398	ENSMUSG00000030166	chr6	+	119915233	119915352	119911141	119915966
45399	ENSMUSG00000030166	chr6	+	119915233	119915352	119911141	119918586
45400	ENSMUSG00000030166	chr6	+	119915233	119915352	119914237	119915966
45401	ENSMUSG00000030166	chr6	+	119915233	119915352	119914237	119918586
45402	ENSMUSG00000030166	chr6	+	119915966	119916042	119902835	119918586
45403	ENSMUSG00000030166	chr6	+	119915966	119916042	119911141	119918586
45404	ENSMUSG00000030166	chr6	+	119915966	119916042	119914237	119918586
45405	ENSMUSG00000030166	chr6	+	119915966	119916042	119915352	119918586
45433	ENSMUSG00000002897	chr6	+	120480002	120480044	120478482	120480982
45434	ENSMUSG00000031505	chr8	+	11505430	11505519	11504930	11506706
45435	ENSMUSG00000031505	chr8	+	11511876	11511997	11510347	11512894
45439	ENSMUSG00000071226	chr6	+	120743782	120743866	120738325	120750851
45440	ENSMUSG00000022957	chr16	+	91785287	91785351	91784155	91793606
45441	ENSMUSG00000022957	chr16	+	91841488	91841610	91839842	91848721
45442	ENSMUSG00000022957	chr16	+	91842627	91842642	91841610	91848721
45443	ENSMUSG00000022957	chr16	+	91842634	91842642	91841610	91848721
45444	ENSMUSG00000022957	chr16	+	91850805	91850965	91848969	91853694
45445	ENSMUSG00000022957	chr16	+	91853694	91853900	91850965	91854572
45446	ENSMUSG00000022957	chr16	+	91858208	91858375	91854655	91861193
45447	ENSMUSG00000022957	chr16	+	91861193	91861239	91854655	91863256
45448	ENSMUSG00000022957	chr16	+	91889117	91889224	91887521	91893791
45449	ENSMUSG00000022957	chr16	+	91899504	91899672	91896425	91905286
45450	ENSMUSG00000022957	chr16	+	91905286	91905499	91899672	91906757
45451	ENSMUSG00000022957	chr16	+	91908765	91908849	91908485	91909204
45452	ENSMUSG00000067825	chr6	+	121187258	121187566	121185850	121190100
45453	ENSMUSG00000067825	chr6	+	121197881	121198014	121193747	121198627
45454	ENSMUSG00000030108	chr6	+	121302696	121302903	121300329	121318241
45455	ENSMUSG00000030108	chr6	+	121334446	121334559	121333443	121335619
45456	ENSMUSG00000030108	chr6	+	121334838	121334976	121334559	121335619
