	GeneID	chr	strand	1stExonStart	1stExonEnd	2ndExonStart	2ndExonEnd	upstreamEE	downstreamES
7731	ENSMUSG00000025512	chr7	-	141515401	141515503	141522608	141522701	141513889	141526431
7732	ENSMUSG00000025512	chr7	-	141522608	141522701	141526431	141526493	141515503	141527598
7737	ENSMUSG00000025855	chr5	-	139020055	139020137	139037033	139037155	139018831	139042434
7739	ENSMUSG00000019470	chr8	-	3613158	3613290	3613367	3613499	3613076	3613589
7748	ENSMUSG00000021910	chr14	-	31188638	31188794	31189730	31189826	31187718	31190995
7749	ENSMUSG00000021910	chr14	-	31188638	31188794	31203226	31203409	31187718	31204441
7750	ENSMUSG00000021910	chr14	-	31192580	31192629	31203226	31203409	31191548	31204441
7751	ENSMUSG00000056228	chr8	-	11516150	11516249	11517818	11517942	11514699	11518405
7754	ENSMUSG00000000759	chr8	-	12621798	12621939	12624817	12625113	12616138	12632237
7755	ENSMUSG00000043154	chr9	-	101153787	101153874	101194158	101194425	101148738	101211130
7756	ENSMUSG00000043154	chr9	-	101194158	101194425	101211130	101213562	101186036	101251661
7759	ENSMUSG00000031453	chr8	-	13570238	13570422	13576336	13576440	13568766	13577359
7760	ENSMUSG00000032127	chr9	-	44356227	44356429	44358068	44358316	44355850	44359137
7761	ENSMUSG00000032127	chr9	-	44358068	44358316	44359137	44359301	44356429	44359611
7762	ENSMUSG00000029207	chr5	-	66462097	66462166	66492057	66492172	66452283	66618567
7768	ENSMUSG00000032113	chr9	-	36712041	36712143	36713320	36713452	36710430	36713682
7769	ENSMUSG00000008892	chr8	-	22578991	22579142	22580339	22580567	22578100	22582082
7770	ENSMUSG00000008892	chr8	-	22578991	22579142	22582082	22582135	22578100	22583583
7771	ENSMUSG00000008892	chr8	-	22580339	22580567	22582082	22582135	22579142	22583583
7772	ENSMUSG00000008892	chr8	-	22587549	22587602	22588725	22588794	22583736	22593683
7773	ENSMUSG00000008892	chr8	-	22587552	22587602	22588725	22588794	22583736	22593683
7777	ENSMUSG00000037363	chr8	-	25593718	25594166	25596361	25596445	25592595	25597119
7778	ENSMUSG00000061313	chr8	-	25732962	25733122	25734715	25734886	25727737	25735008
7779	ENSMUSG00000061313	chr8	-	25741286	25741354	25741600	25741809	25739585	25746817
7780	ENSMUSG00000061313	chr8	-	25741286	25741354	25746817	25746953	25739585	25748537
7781	ENSMUSG00000061313	chr8	-	25741600	25741809	25746817	25746953	25741354	25748537
7782	ENSMUSG00000031575	chr8	-	25828765	25828859	25831272	25831348	25827391	25832639
7783	ENSMUSG00000031575	chr8	-	25831272	25831348	25832639	25832735	25828859	25833750
7788	ENSMUSG00000052906	chr8	-	33629236	33629374	33633501	33633627	33626365	33635288
7789	ENSMUSG00000031586	chr8	-	33806716	33806850	33834303	33834454	33795150	33862985
7805	ENSMUSG00000038102	chr8	-	47501807	47501873	47503311	47503431	47501709	47503881
7806	ENSMUSG00000096914	chr8	-	57837186	57837408	57857516	57857624	57804330	57884398
7814	ENSMUSG00000004319	chr8	-	60922789	60923188	60927231	60927418	60919556	60929070
7820	ENSMUSG00000031604	chr8	-	64720341	64720496	64722463	64722590	64719181	64723587
7821	ENSMUSG00000031605	chr8	-	64749694	64749823	64751728	64751830	64749172	64752648
7822	ENSMUSG00000031605	chr8	-	64764122	64764232	64779697	64779860	64759849	64811679
7823	ENSMUSG00000031605	chr8	-	64779697	64779860	64811679	64811801	64764232	64822990
7824	ENSMUSG00000031605	chr8	-	64811679	64811801	64822990	64823097	64779860	64834442
7825	ENSMUSG00000031605	chr8	-	64822990	64823097	64834442	64834568	64811801	64849632
7830	ENSMUSG00000033389	chr11	-	65011870	65012098	65012906	65012924	65010039	65021940
7831	ENSMUSG00000033389	chr11	-	65024190	65024304	65026803	65026884	65023217	65031650
7843	ENSMUSG00000027291	chr2	-	120328572	120328715	120333389	120333519	120326149	120338465
7844	ENSMUSG00000027291	chr2	-	120346856	120346889	120349085	120349155	120346392	120350163
7845	ENSMUSG00000026235	chr1	-	77380863	77381013	77382868	77383078	77377607	77383522
7846	ENSMUSG00000026235	chr1	-	77426550	77426889	77444864	77445020	77401324	77506547
7848	ENSMUSG00000092544	chr8	-	69766641	69766777	69767632	69767693	69744587	69769120
7850	ENSMUSG00000003575	chr8	-	70398295	70398336	70400618	70400704	70397954	70402430
7851	ENSMUSG00000003575	chr8	-	70400618	70400704	70402430	70402525	70398336	70405258
7852	ENSMUSG00000003575	chr8	-	70402430	70402525	70408894	70409011	70400704	70439432
7856	ENSMUSG00000034911	chr8	-	71388755	71389005	71390020	71390185	71387577	71390640
7862	ENSMUSG00000070000	chr8	-	71716556	71716661	71716771	71716924	71715783	71717141
7863	ENSMUSG00000044600	chr8	-	72568855	72568946	72569965	72570018	72567808	72570873
7864	ENSMUSG00000044600	chr8	-	72569965	72570018	72570873	72570915	72568946	72571003
7865	ENSMUSG00000015882	chr5	-	45776419	45776499	45795292	45795358	45775521	45857346
7866	ENSMUSG00000015882	chr5	-	45776419	45776499	45795292	45795358	45775521	45857350
7867	ENSMUSG00000002771	chr7	-	45854573	45854699	45856739	45856893	45854457	45857477
7873	ENSMUSG00000021003	chr12	-	98246253	98246292	98252009	98252149	98242772	98254164
7876	ENSMUSG00000001910	chr8	-	84674998	84675104	84676084	84676258	84674862	84676340
7877	ENSMUSG00000053693	chr8	-	84930819	84930898	84935243	84935319	84929382	84935705
7878	ENSMUSG00000053693	chr8	-	84935243	84935319	84935705	84935794	84930898	84937194
7880	ENSMUSG00000074194	chr8	-	85112209	85112270	85113506	85113633	85111042	85119634
7881	ENSMUSG00000031696	chr8	-	85289705	85289802	85294858	85294957	85287819	85299454
7882	ENSMUSG00000022960	chr16	-	91683632	91683811	91684301	91684480	91682821	91686166
7887	ENSMUSG00000031754	chr8	-	94022774	94022889	94024541	94024617	94019704	94028834
7894	ENSMUSG00000041729	chr9	-	62432356	62432506	62454528	62454645	62431466	62489240
7895	ENSMUSG00000041729	chr9	-	62454528	62454645	62489240	62489441	62432506	62536652
7896	ENSMUSG00000031788	chr8	-	95126525	95126707	95129195	95129334	95110759	95134716
7897	ENSMUSG00000031788	chr8	-	95137808	95137865	95137914	95138119	95134859	95142431
7898	ENSMUSG00000039375	chr8	-	54693056	54693240	54696268	54696397	54690234	54703833
7899	ENSMUSG00000039375	chr8	-	54693056	54693240	54703833	54703939	54690234	54724287
7901	ENSMUSG00000036550	chr8	-	95760502	95760625	95761322	95761442	95760250	95762989
7902	ENSMUSG00000052616	chr8	-	104468727	104468820	104469110	104469172	104452774	104472685
7905	ENSMUSG00000041679	chr8	-	105313044	105313262	105315075	105316022	105312945	105323264
7906	ENSMUSG00000027030	chr2	-	68220903	68220968	68263234	68263303	68211993	68267038
7907	ENSMUSG00000027030	chr2	-	68366073	68366207	68368396	68368498	68359034	68368995
7913	ENSMUSG00000031921	chr8	-	107082982	107083069	107094821	107094952	107081239	107095928
7914	ENSMUSG00000031921	chr8	-	107094821	107094952	107095928	107096024	107083069	107096121
7915	ENSMUSG00000031729	chr8	-	109675375	109675424	109676757	109676850	109672641	109677485
7916	ENSMUSG00000031729	chr8	-	109676757	109676850	109677485	109677686	109675424	109678854
7917	ENSMUSG00000031729	chr8	-	109682597	109682778	109683675	109683778	109682194	109693183
7918	ENSMUSG00000031391	chrX	-	73864423	73864546	73865616	73865816	73864329	73866054
7919	ENSMUSG00000069045	chrY	-	1282900	1282948	1284321	1284382	1280439	1286478
7922	ENSMUSG00000020776	chr11	-	116152476	116152947	116153952	116154052	116151517	116154706
7923	ENSMUSG00000020776	chr11	-	116164662	116164690	116165831	116165912	116163359	116167132
7924	ENSMUSG00000020776	chr11	-	116165831	116165912	116167132	116167228	116164690	116167561
7927	ENSMUSG00000097919	chr8	-	120611193	120611337	120628471	120628517	120609030	120667756
7929	ENSMUSG00000031816	chr8	-	121105573	121105687	121105717	121105831	121104505	121106869
7930	ENSMUSG00000031816	chr8	-	121105573	121105687	121105717	121105831	121104558	121106869
7931	ENSMUSG00000040029	chr6	-	148791440	148791507	148796640	148796766	148789922	148798622
7933	ENSMUSG00000092203	chr17	-	34950697	34950847	34951884	34951925	34950475	34952135
7936	ENSMUSG00000044792	chr13	-	59758889	59758995	59762741	59762795	59757003	59769623
7937	ENSMUSG00000041189	chr11	-	69786880	69787104	69792698	69792908	69785879	69793464
7938	ENSMUSG00000037300	chr8	-	124694829	124694940	124699655	124699721	124690359	124709902
7940	ENSMUSG00000079677	chr9	-	21068029	21068117	21073074	21073181	21067925	21073263
7941	ENSMUSG00000079677	chr9	-	21073074	21073181	21073263	21073318	21068117	21073388
7942	ENSMUSG00000028391	chr4	-	62458815	62458883	62460321	62460422	62457581	62460519
7943	ENSMUSG00000028391	chr4	-	62458815	62458883	62460519	62460664	62457581	62462140
7944	ENSMUSG00000029922	chr6	-	39401209	39401424	39404647	39404874	39400505	39405730
7947	ENSMUSG00000053110	chr9	-	7939139	7939152	7950491	7950539	7938538	7952952
7948	ENSMUSG00000053110	chr9	-	7939139	7939164	7950491	7950539	7938538	7952952
7949	ENSMUSG00000040729	chr9	-	8087227	8087425	8092243	8092316	8079559	8095213
7952	ENSMUSG00000039488	chr9	-	9743574	9743724	9781670	9781791	9706110	9831492
7953	ENSMUSG00000039488	chr9	-	10048682	10048886	10090157	10090253	10012904	10144088
7954	ENSMUSG00000039488	chr9	-	10171903	10172122	10419035	10419159	10145429	10640681
7955	ENSMUSG00000039488	chr9	-	10419035	10419159	10640681	10640822	10172122	10904484
7956	ENSMUSG00000031922	chr9	-	13810626	13810862	13812632	13812710	13810004	13813409
7957	ENSMUSG00000031938	chr9	-	15294685	15294759	15297842	15297941	15294533	15301366
7958	ENSMUSG00000031938	chr9	-	15297842	15297941	15301366	15301513	15294759	15306036
7959	ENSMUSG00000031858	chr8	-	70025827	70025893	70026173	70026251	70023697	70026672
7960	ENSMUSG00000046111	chr9	-	15340873	15340981	15341440	15341624	15338419	15344123
7961	ENSMUSG00000062797	chr7	-	89923563	89923715	89935726	89935964	89920191	89939979
7962	ENSMUSG00000074500	chr9	-	18461339	18461403	18467919	18468046	18459752	18468613
7967	ENSMUSG00000036180	chr8	-	69935778	69936036	69950652	69950754	69918078	69974089
7968	ENSMUSG00000036180	chr8	-	69935778	69936036	69950652	69950754	69918078	69995942
7969	ENSMUSG00000004099	chr9	-	20937161	20937193	20938070	20938146	20936621	20940475
7972	ENSMUSG00000032198	chr9	-	21825782	21825875	21829473	21829578	21825530	21830213
7973	ENSMUSG00000029127	chr5	-	38205888	38205962	38213307	38214383	38203827	38216446
7974	ENSMUSG00000029127	chr5	-	38210617	38210664	38213307	38214064	38205962	38216446
7975	ENSMUSG00000029127	chr5	-	38210617	38210664	38213307	38214383	38205962	38216446
7976	ENSMUSG00000036777	chr9	-	22334001	22334174	22337931	22338039	22333173	22339001
7979	ENSMUSG00000025234	chr9	-	59436770	59436915	59454401	59454469	59426706	59485978
7980	ENSMUSG00000043067	chr9	-	24453805	24453897	24462576	24462634	24450755	24473773
7981	ENSMUSG00000039706	chr5	-	44532660	44532744	44541686	44541859	44480349	44669356
7982	ENSMUSG00000008429	chr9	-	25130535	25130649	25133194	25133272	25125023	25150819
7984	ENSMUSG00000059974	chr9	-	29009225	29009377	29012100	29012221	28996634	29014126
7985	ENSMUSG00000059974	chr9	-	29109395	29109521	29179021	29179254	29014261	29411555
7986	ENSMUSG00000059974	chr9	-	29179021	29179254	29411555	29411640	29109521	29962844
7987	ENSMUSG00000031995	chr9	-	31106488	31106524	31106716	31106874	31106254	31107903
7988	ENSMUSG00000022677	chr16	-	14304453	14304587	14311046	14311131	14300209	14313815
7989	ENSMUSG00000022677	chr16	-	14304453	14304587	14313815	14314013	14300209	14317293
7990	ENSMUSG00000022677	chr16	-	14311046	14311131	14313815	14314013	14304587	14317293
7992	ENSMUSG00000039048	chr9	-	35209415	35209529	35209944	35210165	35209156	35210744
7993	ENSMUSG00000039048	chr9	-	35209415	35209529	35209944	35210165	35209156	35210806
7994	ENSMUSG00000063652	chr11	-	53959203	53959375	53960282	53960437	53958100	53969499
7995	ENSMUSG00000062762	chr9	-	36782732	36782844	36784467	36784579	36782415	36785532
7998	ENSMUSG00000001729	chr12	-	112657067	112657196	112657267	112657393	112656991	112657666
7999	ENSMUSG00000001729	chr12	-	112657267	112657393	112657666	112657735	112657196	112658397
8000	ENSMUSG00000001729	chr12	-	112657666	112657735	112658397	112658463	112657393	112658545
8001	ENSMUSG00000001729	chr12	-	112658397	112658463	112658545	112658677	112657735	112659128
8002	ENSMUSG00000001948	chr9	-	37607616	37607687	37611835	37612018	37605870	37613555
8003	ENSMUSG00000032462	chr9	-	99062836	99062958	99064019	99064208	99061874	99065559
8004	ENSMUSG00000024142	chr17	-	24477862	24478025	24478319	24478478	24477505	24479011
8005	ENSMUSG00000024142	chr17	-	24477862	24478025	24478319	24478483	24477505	24479011
8006	ENSMUSG00000034007	chr9	-	55553470	55553522	55556084	55556276	55550871	55580206
8007	ENSMUSG00000034007	chr9	-	55556084	55556276	55580206	55580356	55553522	55586218
8008	ENSMUSG00000028411	chr4	-	40694851	40695136	40695376	40695423	40693449	40697216
8009	ENSMUSG00000028411	chr4	-	40695376	40695418	40697216	40697353	40695136	40703136
8010	ENSMUSG00000028411	chr4	-	40695376	40695418	40697216	40697353	40695136	40702373
8011	ENSMUSG00000028411	chr4	-	40695376	40695423	40697216	40697353	40695136	40702723
8012	ENSMUSG00000028411	chr4	-	40695376	40695423	40697216	40697353	40695136	40703136
8014	ENSMUSG00000059890	chr9	-	44942565	44942870	44944804	44944925	44941286	44946183
8015	ENSMUSG00000059890	chr9	-	44959978	44960127	44963336	44963432	44953115	44965484
8018	ENSMUSG00000043987	chr9	-	45781951	45782248	45785777	45785921	45779836	45787425
8019	ENSMUSG00000034908	chr9	-	45947540	45947552	45947628	45947697	45947055	45947835
8020	ENSMUSG00000034908	chr9	-	45947540	45947552	45947835	45947888	45947055	45948214
8025	ENSMUSG00000039542	chr9	-	49531973	49531976	49541887	49541902	49523646	49543010
8026	ENSMUSG00000039542	chr9	-	49535208	49535250	49541887	49541902	49523646	49543010
8027	ENSMUSG00000028669	chr4	-	135978796	135978901	135985940	135986018	135977257	135986391
8028	ENSMUSG00000032064	chr9	-	50667659	50667768	50669449	50669555	50666275	50681486
8031	ENSMUSG00000032030	chr9	-	53622781	53622943	53623634	53623810	53621976	53624157
8032	ENSMUSG00000032030	chr9	-	53642517	53642598	53642680	53642826	53635065	53646666
8033	ENSMUSG00000032030	chr9	-	53655271	53655371	53657957	53658185	53646843	53658570
8035	ENSMUSG00000041986	chr9	-	53919592	53919726	53921322	53921373	53912894	53924399
8036	ENSMUSG00000041986	chr9	-	53921322	53921373	53924399	53924468	53919726	53925965
8041	ENSMUSG00000024500	chr18	-	42701469	42701647	42741095	42741193	42688466	42898744
8045	ENSMUSG00000049556	chr9	-	56653599	56653832	56674422	56674509	56621315	56685119
8046	ENSMUSG00000025722	chr7	-	80897922	80897987	80900347	80900436	80893813	80900643
8047	ENSMUSG00000025722	chr7	-	80897922	80897987	80900347	80900453	80893813	80900643
8048	ENSMUSG00000025722	chr7	-	80898502	80898591	80900347	80900453	80897987	80900643
8049	ENSMUSG00000025722	chr7	-	80900347	80900436	80900643	80900711	80898591	80901184
8051	ENSMUSG00000029617	chr5	-	143998162	143998605	144001376	144001458	143993259	144004042
8052	ENSMUSG00000025235	chr9	-	59330417	59330472	59333479	59333607	59328648	59336363
8053	ENSMUSG00000025235	chr9	-	59344059	59344139	59345799	59345851	59342551	59353409
8056	ENSMUSG00000032405	chr9	-	62902758	62902832	62912749	62912855	62895991	62919350
8057	ENSMUSG00000058444	chr9	-	63216992	63217025	63235288	63235318	63197372	63256976
8058	ENSMUSG00000058444	chr9	-	63217338	63217365	63235288	63235318	63217025	63256976
8059	ENSMUSG00000058444	chr9	-	63343386	63343456	63371736	63371785	63339121	63377122
8060	ENSMUSG00000058444	chr9	-	63357992	63358060	63371736	63371785	63343456	63377122
8068	ENSMUSG00000092137	chr9	-	71481341	71481546	71515068	71515169	71479540	71524781
8070	ENSMUSG00000090626	chr9	-	72473657	72473792	72477736	72477910	72461990	72478339
8071	ENSMUSG00000028931	chr4	-	152403035	152403080	152404599	152404642	152401968	152407126
8072	ENSMUSG00000028931	chr4	-	152403035	152403080	152404599	152404644	152401968	152407126
8073	ENSMUSG00000028931	chr4	-	152412816	152412860	152434781	152434823	152407206	152435804
8079	ENSMUSG00000034075	chr2	-	84702332	84702454	84710317	84711472	84696400	84714982
8080	ENSMUSG00000032181	chr9	-	75651630	75651711	75661252	75661390	75643944	75663192
8081	ENSMUSG00000032181	chr9	-	75661252	75661390	75663192	75663276	75651711	75665653
8082	ENSMUSG00000032181	chr9	-	75663192	75663276	75665653	75665770	75661390	75669214
8083	ENSMUSG00000032181	chr9	-	75682273	75682319	75682937	75682990	75682179	75683634
8089	ENSMUSG00000034591	chr10	-	83301161	83301306	83304303	83304375	83297300	83313414
8090	ENSMUSG00000034591	chr10	-	83304303	83304375	83313414	83313522	83301306	83316054
8096	ENSMUSG00000032418	chr9	-	86613540	86613638	86619724	86619834	86611966	86646310
8101	ENSMUSG00000032422	chr9	-	88385719	88385831	88387210	88387311	88384010	88391761
8102	ENSMUSG00000032422	chr9	-	88410557	88410642	88413480	88413568	88407482	88415671
8103	ENSMUSG00000032422	chr9	-	88410557	88410642	88413480	88413568	88407482	88420250
8104	ENSMUSG00000032422	chr9	-	88413480	88413568	88415671	88415715	88410642	88420250
8105	ENSMUSG00000002109	chr2	-	91216665	91216808	91217052	91217230	91212614	91217306
8106	ENSMUSG00000002109	chr2	-	91217052	91217230	91217306	91217406	91216808	91218743
8107	ENSMUSG00000032423	chr9	-	88461669	88461791	88462235	88462385	88456729	88462954
8108	ENSMUSG00000035964	chr8	-	70485674	70485827	70486036	70486134	70485182	70486227
8109	ENSMUSG00000016757	chr15	-	83588502	83588701	83591378	83591548	83587233	83594948
8112	ENSMUSG00000062270	chr9	-	90095120	90095209	90096502	90096604	90094527	90097371
8113	ENSMUSG00000062270	chr9	-	90097863	90097889	90100442	90100523	90097460	90102299
8114	ENSMUSG00000062270	chr9	-	90100442	90100523	90102299	90102386	90097889	90107234
8115	ENSMUSG00000062270	chr9	-	90102299	90102386	90107234	90107302	90100523	90110125
8116	ENSMUSG00000062270	chr9	-	90103654	90103768	90110125	90110172	90102386	90114535
8117	ENSMUSG00000062270	chr9	-	90103654	90103771	90107234	90107302	90102386	90110125
8118	ENSMUSG00000062270	chr9	-	90103654	90103771	90110125	90110172	90102386	90114535
8119	ENSMUSG00000062270	chr9	-	90107234	90107302	90110125	90110172	90102386	90114535
8120	ENSMUSG00000062270	chr9	-	90107234	90107302	90110125	90110172	90103771	90114535
