	GeneID	chr	strand	1stExonStart	1stExonEnd	2ndExonStart	2ndExonEnd	upstreamEE	downstreamES
7375	ENSMUSG00000005907	chr5	+	3612880	3612963	3615074	3615207	3610288	3618816
7376	ENSMUSG00000005907	chr5	+	3627517	3627582	3629969	3630112	3626134	3630188
7377	ENSMUSG00000005907	chr5	+	3629969	3630112	3630188	3630292	3627582	3631588
7384	ENSMUSG00000049643	chr7	+	27571563	27571701	27574590	27574740	27565728	27578712
7385	ENSMUSG00000049643	chr7	+	27574590	27574740	27578712	27578783	27571701	27580336
7386	ENSMUSG00000063172	chr4	+	107262466	107262579	107273612	107273719	107253962	107275222
7387	ENSMUSG00000063172	chr4	+	107262466	107262579	107273612	107273719	107253995	107275222
7388	ENSMUSG00000096257	chr7	+	28756463	28756504	28756654	28756742	28756257	28757040
7389	ENSMUSG00000015149	chr7	+	28767631	28767678	28772094	28772208	28766867	28776857
7390	ENSMUSG00000015149	chr7	+	28767631	28767678	28777190	28777247	28766867	28778921
7391	ENSMUSG00000015149	chr7	+	28771810	28771859	28772094	28772208	28766867	28776857
7392	ENSMUSG00000015149	chr7	+	28771810	28771859	28772094	28772208	28767678	28776857
7393	ENSMUSG00000015149	chr7	+	28778921	28778990	28782768	28782898	28777247	28785379
7394	ENSMUSG00000015149	chr7	+	28785663	28785719	28785805	28785882	28785439	28785964
7395	ENSMUSG00000015149	chr7	+	28787582	28787653	28787761	28787828	28786016	28787916
7396	ENSMUSG00000016933	chr2	+	160756869	160756966	160757213	160757283	160756644	160757971
7397	ENSMUSG00000030922	chr7	+	119909670	119909962	119914172	119914265	119896572	119916140
7398	ENSMUSG00000030922	chr7	+	119909803	119909962	119914172	119914265	119895890	119916140
7399	ENSMUSG00000030922	chr7	+	119909803	119909962	119914172	119914265	119900308	119916140
7400	ENSMUSG00000001472	chr8	+	123381399	123381561	123382526	123382601	123374064	123383324
7401	ENSMUSG00000060962	chr7	+	30767379	30767430	30769714	30769762	30767222	30771032
7426	ENSMUSG00000021373	chr13	+	46525414	46525536	46530976	46531077	46502211	46560503
7427	ENSMUSG00000021373	chr13	+	46530976	46531077	46560503	46560581	46525536	46609595
7440	ENSMUSG00000031791	chr8	+	72579562	72579719	72579959	72580144	72572227	72581184
7441	ENSMUSG00000031791	chr8	+	72579562	72579719	72584699	72584817	72572227	72585861
7442	ENSMUSG00000031791	chr8	+	72579959	72580144	72581184	72581272	72579719	72584699
7443	ENSMUSG00000031791	chr8	+	72579959	72580144	72584699	72584817	72579719	72585861
7444	ENSMUSG00000031791	chr8	+	72581184	72581272	72584699	72584817	72580144	72585861
7445	ENSMUSG00000035165	chr7	+	100181150	100181274	100182681	100183074	100178766	100184137
7446	ENSMUSG00000038738	chr7	+	44316343	44316495	44319076	44319244	44316141	44319642
7447	ENSMUSG00000038738	chr7	+	44343657	44343738	44344297	44344321	44343180	44344505
7457	ENSMUSG00000030500	chr7	+	51646186	51646274	51649151	51649238	51645119	51658677
7458	ENSMUSG00000030451	chr7	+	56067983	56068098	56072292	56072430	56050948	56084988
7459	ENSMUSG00000033676	chr7	+	57788865	57788948	57792491	57792629	57765644	57812053
7473	ENSMUSG00000040452	chr15	+	21358722	21359017	21480225	21480345	21237911	21492542
7474	ENSMUSG00000040452	chr15	+	21480225	21480345	21492542	21492710	21359017	21520264
7475	ENSMUSG00000040452	chr15	+	21492542	21492710	21520264	21520452	21480345	21537416
7477	ENSMUSG00000020953	chr12	+	51598151	51598299	51601813	51601917	51598072	51602646
7484	ENSMUSG00000027285	chr2	+	120612337	120612430	120613050	120613120	120609545	120615854
7485	ENSMUSG00000027285	chr2	+	120612337	120612430	120615854	120615987	120609545	120617872
7486	ENSMUSG00000027285	chr2	+	120613050	120613120	120615854	120615987	120612430	120617872
7487	ENSMUSG00000027285	chr2	+	120615854	120615987	120617872	120617981	120612430	120618974
7488	ENSMUSG00000027285	chr2	+	120615854	120615987	120617872	120617981	120613120	120618974
7491	ENSMUSG00000033510	chr7	+	63615288	63615418	63649608	63649702	63444927	63650810
7494	ENSMUSG00000053091	chr7	+	66708638	66708728	66709293	66709435	66708553	66710229
7501	ENSMUSG00000066406	chr7	+	75679819	75679873	75683393	75683459	75677479	75685116
7507	ENSMUSG00000032263	chr9	+	84012508	84012619	84069104	84069191	84010351	84122233
7513	ENSMUSG00000038623	chr7	+	81868640	81868744	81870696	81870779	81865344	81871368
7514	ENSMUSG00000038623	chr7	+	81868640	81868744	81871368	81871490	81865344	81873731
7515	ENSMUSG00000038623	chr7	+	81871368	81871490	81873731	81873836	81865344	81875723
7516	ENSMUSG00000038623	chr7	+	81871368	81871490	81873731	81873836	81868744	81875723
7523	ENSMUSG00000034254	chr17	+	34610871	34610926	34610959	34611005	34610644	34611273
7524	ENSMUSG00000034254	chr17	+	34610871	34610926	34610959	34611005	34610644	34611604
7525	ENSMUSG00000034254	chr17	+	34610871	34610926	34611273	34611449	34610644	34611604
7526	ENSMUSG00000034254	chr17	+	34610871	34610926	34611604	34611700	34610644	34611790
7527	ENSMUSG00000034254	chr17	+	34610871	34611005	34611273	34611449	34610644	34611604
7528	ENSMUSG00000034254	chr17	+	34610959	34611005	34611273	34611449	34610644	34611604
7529	ENSMUSG00000030562	chr7	+	87323932	87323995	87331695	87331742	87323797	87338956
7530	ENSMUSG00000001569	chr5	+	29446813	29446945	29449581	29449691	29446371	29451028
7531	ENSMUSG00000030621	chr7	+	89632895	89633093	89736627	89736761	89632569	89739806
7532	ENSMUSG00000030621	chr7	+	89786425	89786501	89796619	89796781	89739956	89806646
7533	ENSMUSG00000030621	chr7	+	89786425	89786501	89806646	89806750	89739956	89833696
7534	ENSMUSG00000030621	chr7	+	89796619	89796781	89806646	89806750	89786501	89833696
7535	ENSMUSG00000030621	chr7	+	89846199	89846313	89847923	89848029	89845892	89848607
7536	ENSMUSG00000030621	chr7	+	89847923	89848029	89848607	89848750	89846313	89849593
7538	ENSMUSG00000030616	chr7	+	90395162	90395282	90396473	90396643	90392453	90399183
7540	ENSMUSG00000048078	chr7	+	96355355	96355411	96436759	96436858	96210409	96550011
7541	ENSMUSG00000048078	chr7	+	96355355	96355411	96436759	96436858	96211990	96550011
7542	ENSMUSG00000048078	chr7	+	96436759	96436858	96496243	96496340	96355411	96550011
7544	ENSMUSG00000031634	chr8	+	45980572	45980639	45983522	45983680	45980492	45984040
7545	ENSMUSG00000031634	chr8	+	45980572	45980639	45984040	45984233	45980492	45985321
7546	ENSMUSG00000022708	chr16	+	43072423	43072469	43146896	43146943	43024987	43193464
7547	ENSMUSG00000022708	chr16	+	43072423	43072469	43146896	43146943	43024987	43232758
7548	ENSMUSG00000022708	chr16	+	43072423	43072469	43146896	43146943	43024987	43302568
7549	ENSMUSG00000022708	chr16	+	43072423	43072469	43232758	43232820	43024987	43302568
7550	ENSMUSG00000022708	chr16	+	43146896	43146943	43232758	43232820	43024987	43302568
7551	ENSMUSG00000022708	chr16	+	43146896	43146943	43302568	43302615	43024987	43462946
7552	ENSMUSG00000022708	chr16	+	43146896	43146943	43232758	43232820	43072469	43302568
7553	ENSMUSG00000022708	chr16	+	43146896	43146943	43302568	43302615	43072469	43462946
7554	ENSMUSG00000039478	chr8	+	40356855	40356927	40366148	40366244	40354385	40375536
7555	ENSMUSG00000039478	chr8	+	40359409	40359448	40366148	40366244	40356927	40375536
7556	ENSMUSG00000030774	chr7	+	97871574	97871612	97883471	97883588	97866209	97886297
7557	ENSMUSG00000030774	chr7	+	97871574	97871612	97888956	97889020	97866209	97893964
7558	ENSMUSG00000030774	chr7	+	97883471	97883588	97893964	97894013	97871612	97898524
7559	ENSMUSG00000030774	chr7	+	97888956	97889020	97893964	97894013	97886472	97898524
7560	ENSMUSG00000030774	chr7	+	97893964	97894013	97898524	97898637	97871612	97900339
7561	ENSMUSG00000030774	chr7	+	97893964	97894013	97898524	97898637	97889020	97900339
7562	ENSMUSG00000030774	chr7	+	97893964	97894013	97900339	97900457	97889020	97903636
7564	ENSMUSG00000035314	chr7	+	99387103	99387188	99410408	99410491	99382208	99424052
7565	ENSMUSG00000035314	chr7	+	99410408	99410491	99424052	99424229	99387188	99438247
7566	ENSMUSG00000035314	chr7	+	99424052	99424229	99438247	99438351	99410491	99441171
7567	ENSMUSG00000018909	chr7	+	99596022	99596106	99597035	99597059	99594758	99598490
7568	ENSMUSG00000018909	chr7	+	99597035	99597059	99598490	99598561	99596106	99599800
7569	ENSMUSG00000018909	chr7	+	99598490	99598561	99599800	99599852	99597059	99601097
7573	ENSMUSG00000030704	chr7	+	100629665	100629771	100629837	100629943	100628457	100631741
7574	ENSMUSG00000030704	chr7	+	100634644	100634738	100636694	100636761	100631853	100639254
7575	ENSMUSG00000029461	chr7	+	100786803	100786891	100812919	100813000	100706893	100824131
7576	ENSMUSG00000029461	chr7	+	100812919	100813000	100824131	100824257	100786891	100831327
7577	ENSMUSG00000029461	chr7	+	100824131	100824257	100831327	100831470	100813000	100834008
7578	ENSMUSG00000030649	chr7	+	101897188	101897360	101897732	101897817	101896943	101897941
7579	ENSMUSG00000030987	chr7	+	102354500	102354631	102386086	102386201	102268553	102408366
7585	ENSMUSG00000044433	chr8	+	3597841	3598095	3598685	3598808	3587959	3598892
7586	ENSMUSG00000033287	chr15	+	78436900	78436994	78437157	78437232	78435710	78437583
7587	ENSMUSG00000033287	chr15	+	78437157	78437232	78437583	78437671	78435710	78438486
7588	ENSMUSG00000022623	chr15	+	89524025	89524219	89525159	89525273	89521373	89531342
7589	ENSMUSG00000030882	chr7	+	105685716	105685844	105692641	105692767	105684124	105693112
7590	ENSMUSG00000030882	chr7	+	105705523	105705626	105708481	105708631	105705451	105708867
7591	ENSMUSG00000030890	chr7	+	105740176	105740342	105740512	105740608	105737237	105740770
7597	ENSMUSG00000046364	chr7	+	109519917	109519993	109520467	109520642	109519648	109521600
7602	ENSMUSG00000005686	chr7	+	110804824	110804988	110805963	110806084	110803853	110807779
7603	ENSMUSG00000005686	chr7	+	110805963	110806084	110807779	110807953	110804988	110809795
7612	ENSMUSG00000059263	chr7	+	112108435	112108483	112108573	112108704	112106909	112109944
7616	ENSMUSG00000056158	chr11	+	93099642	93100286	93185081	93185156	93098722	93304504
7617	ENSMUSG00000056158	chr11	+	93099645	93100286	93185081	93185156	93098722	93304504
7618	ENSMUSG00000056158	chr11	+	93185081	93185156	93304504	93304647	93100286	93490491
7619	ENSMUSG00000056158	chr11	+	93304504	93304647	93490491	93490677	93185156	93578665
7620	ENSMUSG00000056158	chr11	+	93490491	93490677	93578665	93578761	93304647	93582947
7622	ENSMUSG00000031841	chr8	+	118505603	118505715	118675017	118675226	118283898	118757367
7623	ENSMUSG00000031841	chr8	+	118675017	118675226	118757367	118757484	118505715	118851718
7624	ENSMUSG00000031841	chr8	+	118757367	118757484	118851718	118851871	118675226	118968048
7625	ENSMUSG00000031841	chr8	+	119095184	119095363	119198854	119198995	118968193	119236783
7626	ENSMUSG00000031841	chr8	+	119198854	119198995	119236783	119236966	119095363	119242189
7631	ENSMUSG00000075229	chr16	+	36082690	36082816	36085016	36085163	36072137	36089900
7632	ENSMUSG00000030884	chr7	+	120637847	120637997	120640233	120640298	120637745	120641678
7637	ENSMUSG00000052889	chr7	+	122590044	122590183	122600689	122600830	122584460	122633744
7638	ENSMUSG00000052707	chr7	+	123143749	123143837	123152163	123152185	123124715	123162493
7639	ENSMUSG00000052707	chr7	+	123152163	123152185	123162493	123162877	123143837	123169535
7640	ENSMUSG00000052707	chr7	+	123162493	123162877	123169535	123172118	123152185	123173232
7644	ENSMUSG00000032743	chr7	+	125728308	125728364	125752972	125753049	125707948	125760300
7645	ENSMUSG00000032743	chr7	+	125752972	125753049	125760300	125760470	125707948	125761751
7646	ENSMUSG00000032743	chr7	+	125752972	125753049	125760300	125760470	125728364	125761751
7647	ENSMUSG00000032743	chr7	+	125816578	125816681	125819967	125820183	125814887	125829728
7648	ENSMUSG00000032743	chr7	+	125819967	125820183	125829728	125829866	125816681	125842579
7649	ENSMUSG00000032743	chr7	+	125851936	125852145	125854559	125854638	125851003	125860527
7657	ENSMUSG00000040640	chr14	+	27652686	27653483	27776825	27777242	27622614	27876586
7658	ENSMUSG00000040640	chr14	+	27776825	27777242	27876586	27876661	27653483	27898565
7659	ENSMUSG00000040640	chr14	+	27876586	27876661	27898565	27898721	27777242	27912812
7660	ENSMUSG00000040640	chr14	+	27898565	27898721	27912812	27912980	27876661	27966395
7661	ENSMUSG00000040640	chr14	+	27912812	27912980	27966395	27966563	27898721	28011635
7662	ENSMUSG00000040640	chr14	+	27966395	27966563	28011635	28011773	27912980	28021961
7663	ENSMUSG00000040640	chr14	+	28040342	28040536	28080131	28080267	28025173	28141220
7664	ENSMUSG00000040640	chr14	+	28040342	28040536	28141220	28141381	28025173	28271577
7665	ENSMUSG00000030714	chr7	+	126661051	126661148	126663928	126664004	126649477	126664915
7666	ENSMUSG00000030714	chr7	+	126663928	126664004	126664915	126664988	126661148	126670629
7667	ENSMUSG00000030714	chr7	+	126663928	126664004	126670629	126670694	126661148	126671537
7668	ENSMUSG00000030714	chr7	+	126664915	126664988	126670629	126670694	126664004	126671537
7669	ENSMUSG00000030714	chr7	+	126664915	126664988	126671537	126671667	126664004	126671733
7670	ENSMUSG00000030714	chr7	+	126664915	126664988	126671733	126671880	126664004	126672037
7674	ENSMUSG00000058966	chr7	+	126817188	126817311	126818293	126818393	126817001	126819823
7675	ENSMUSG00000058966	chr7	+	126817188	126817311	126819823	126819954	126817001	126825010
7676	ENSMUSG00000058966	chr7	+	126825010	126825094	126827465	126827700	126824212	126828800
7682	ENSMUSG00000030683	chr7	+	126951999	126952131	126952953	126953073	126951116	126953384
7685	ENSMUSG00000031068	chr7	+	137444978	137445087	137464097	137464137	137437771	137464414
7686	ENSMUSG00000006527	chr14	+	30738538	30738630	30765962	30766101	30715241	30769798
7691	ENSMUSG00000030782	chr7	+	128248577	128248720	128248886	128248974	128248472	128249089
7692	ENSMUSG00000030782	chr7	+	128248886	128248974	128249089	128249195	128248720	128249299
7693	ENSMUSG00000004069	chr16	+	4693211	4693412	4694363	4694516	4690064	4696388
7705	ENSMUSG00000050022	chr5	+	140741064	140741587	140744016	140744184	140724471	140748142
7706	ENSMUSG00000050022	chr5	+	140741064	140741587	140744016	140744184	140735638	140748142
7710	ENSMUSG00000046519	chr3	+	95591716	95591905	95607905	95608037	95589134	95609671
7714	ENSMUSG00000025461	chr7	+	140229034	140229058	140229744	140229882	140228818	140230299
7715	ENSMUSG00000068205	chr2	+	140400861	140400978	140452578	140452686	140395721	140825051
7716	ENSMUSG00000068205	chr2	+	140452578	140452686	140825051	140825081	140400978	141024024
7717	ENSMUSG00000068205	chr2	+	140825051	140825081	141024024	141024141	140452686	141515203
7718	ENSMUSG00000068205	chr2	+	142374230	142374308	142384320	142384388	142318507	142389831
7719	ENSMUSG00000025495	chr7	+	141143092	141143175	141147080	141147148	141135410	141151649
7720	ENSMUSG00000025495	chr7	+	141143092	141143175	141154352	141154467	141135410	141154556
7721	ENSMUSG00000025495	chr7	+	141147080	141147148	141151649	141151784	141135410	141152191
7722	ENSMUSG00000025495	chr7	+	141147080	141147148	141151649	141151784	141143175	141152191
7723	ENSMUSG00000025495	chr7	+	141147080	141147148	141154352	141154467	141143175	141154556
7724	ENSMUSG00000025495	chr7	+	141151649	141151784	141152191	141152242	141147148	141152774
7725	ENSMUSG00000025495	chr7	+	141152191	141152242	141152774	141152888	141151784	141152974
7726	ENSMUSG00000038611	chr7	+	141240884	141240968	141243777	141243896	141237702	141246846
7727	ENSMUSG00000038611	chr7	+	141243777	141243896	141246846	141246944	141240968	141247220
7728	ENSMUSG00000063704	chr15	+	75994844	75994943	75995071	75995101	75993928	75995233
7733	ENSMUSG00000037772	chr7	+	142535004	142535127	142536069	142536152	142532830	142537266
7734	ENSMUSG00000037772	chr7	+	142535004	142535127	142536069	142536152	142533194	142537266
7735	ENSMUSG00000000244	chr7	+	143011033	143011108	143014958	143015060	143007005	143015580
7736	ENSMUSG00000058454	chr7	+	143837761	143837984	143840432	143840523	143836729	143841157
7738	ENSMUSG00000004567	chr8	+	3507148	3507316	3511687	3511810	3505943	3512649
7740	ENSMUSG00000011832	chr8	+	4187575	4187650	4188286	4188412	4187465	4191236
7741	ENSMUSG00000011832	chr8	+	4191584	4191674	4193119	4193217	4191380	4193305
7742	ENSMUSG00000011832	chr8	+	4200867	4200921	4202935	4203076	4193366	4203513
7743	ENSMUSG00000011832	chr8	+	4200867	4200921	4202935	4203174	4193366	4203513
7744	ENSMUSG00000023235	chr8	+	4327756	4327850	4349771	4349894	4325288	4353882
7745	ENSMUSG00000039057	chr8	+	10315454	10315525	10322599	10322743	10272797	10360984
7746	ENSMUSG00000039057	chr8	+	10322599	10322743	10360984	10361093	10315525	10369341
7747	ENSMUSG00000039057	chr8	+	10594782	10594941	10604789	10604881	10570731	10633422
7752	ENSMUSG00000031511	chr8	+	11782524	11782655	11785712	11785914	11781239	11791455
7753	ENSMUSG00000031511	chr8	+	11785712	11785914	11791455	11791544	11782655	11800459
7757	ENSMUSG00000038482	chr8	+	13357042	13357109	13365088	13365195	13339739	13369458
7758	ENSMUSG00000038482	chr8	+	13365088	13365195	13369458	13369580	13357109	13370480
7763	ENSMUSG00000031565	chr8	+	25555468	25555774	25557730	25557814	25532428	25558070
7764	ENSMUSG00000031565	chr8	+	25555468	25555774	25557730	25557820	25532428	25558070
7765	ENSMUSG00000031565	chr8	+	25555507	25555774	25557730	25557814	25532428	25558070
7766	ENSMUSG00000031565	chr8	+	25555507	25555774	25557730	25557820	25532428	25558070
7767	ENSMUSG00000031565	chr8	+	25563373	25563524	25564339	25564484	25562328	25566710
7774	ENSMUSG00000037492	chr8	+	23748399	23748505	23797341	23797431	23669801	23902014
7775	ENSMUSG00000037492	chr8	+	23748399	23748505	23929095	23929323	23669801	24015115
7776	ENSMUSG00000037492	chr8	+	23929095	23929323	24015115	24015212	23902171	24059745
7784	ENSMUSG00000031485	chr8	+	27049173	27049308	27051258	27051401	27045999	27052235
7785	ENSMUSG00000031485	chr8	+	27051258	27051401	27052235	27052334	27049308	27053285
7786	ENSMUSG00000032558	chr9	+	104025901	104025984	104029961	104030100	104024684	104031890
7787	ENSMUSG00000009630	chr8	+	33611747	33611921	33615449	33615539	33610864	33615665
7790	ENSMUSG00000028344	chr4	+	48385104	48385272	48389958	48390139	48382278	48392583
7791	ENSMUSG00000028344	chr4	+	48407597	48407810	48415905	48416198	48398279	48421446
7792	ENSMUSG00000039530	chr8	+	39063190	39063308	39067621	39067762	39046684	39071375
